Unnamed: 0,Wind Onshore [MW],Wind Offshore [MW],Solar [MW],Water [MW],Biomass [MW]
19656,4531.68,9142.86,23515.35,1940.0,4173.81
19657,4817.07,9015.87,18076.55,2040.0,4169.78
19658,5067.87,8952.38,13729.02,2144.0,4169.78
19659,5569.47,9174.6,9962.34,2208.0,4169.78
19660,6321.87,8984.13,7040.52,2248.0,4165.76
19661,7126.15,9000.0,4435.53,2116.0,4177.84
19662,7913.14,8825.4,2604.99,2116.0,4181.87
19663,8829.86,8730.16,1161.69,2088.0,4173.81
19664,10706.52,8714.29,404.83,2204.0,4177.84
19665,12410.23,8777.78,88.01,2180.0,4189.93
19666,13716.11,8333.33,17.6,2032.0,4197.99
19667,15073.89,8015.87,0.0,2140.0,4193.96
19668,16146.27,7873.02,0.0,2132.0,4173.81
19669,17002.44,7634.92,0.0,1920.0,4173.81
19670,17642.41,7301.59,0.0,2008.0,4210.07
19671,18576.42,7190.48,0.0,1896.0,4181.87
19672,19259.64,7206.35,0.0,2056.0,4177.84
19673,19320.17,7158.73,0.0,2040.0,4177.84
19674,19527.73,7142.86,0.0,1956.0,4197.99
19675,19735.29,7063.49,0.0,1868.0,4193.96
19676,19752.59,6904.76,0.0,1968.0,4202.01
19677,19882.31,6174.6,0.0,1936.0,4222.16
19678,19761.23,5952.38,0.0,1916.0,4222.16
19679,19553.68,5666.67,0.0,1908.0,4218.13
19680,19034.78,5507.94,0.0,1984.0,4202.01
19681,18662.91,5000.0,0.0,2008.0,4193.96
19682,18394.81,4666.67,0.0,1980.0,4202.01
19683,18014.29,4619.05,0.0,2000.0,4210.07
19684,17235.95,4619.05,0.0,2036.0,4214.1
19685,16570.03,4460.32,0.0,1988.0,4210.07
19686,15921.41,4317.46,0.0,1980.0,4218.13
19687,15255.5,4412.7,0.0,1928.0,4218.13
19688,14624.18,4269.84,0.0,1952.0,4222.16
19689,13811.24,4000.0,0.0,1896.0,4222.16
19690,13326.94,3730.16,0.0,1896.0,4222.16
19691,13058.85,3587.3,0.0,1872.0,4242.3
19692,12609.14,3523.81,0.0,1904.0,4246.33
19693,12315.1,3555.56,0.0,1880.0,4246.33
19694,12038.35,3507.94,0.0,1904.0,4254.39
19695,11848.09,3301.59,0.0,1908.0,4294.68
19696,11528.11,3158.73,0.0,1928.0,4294.68
19697,11121.64,2920.63,70.41,1916.0,4302.73
19698,10983.27,2746.03,299.22,1900.0,4310.79
19699,10775.71,2619.05,862.46,1916.0,4310.79
19700,10291.41,2555.56,2200.16,1956.0,4330.94
19701,9746.57,2412.7,4065.9,1892.0,4318.85
19702,9495.77,2253.97,6723.7,1972.0,4330.94
19703,8916.34,2158.73,10384.77,1892.0,4338.99
19704,8319.61,2047.62,14609.09,1932.0,4347.05
19705,7472.08,1952.38,19431.85,1944.0,4322.88
19706,6685.09,1857.14,24976.26,1900.0,4278.56
19707,5595.41,1698.41,30960.7,1940.0,4270.5
19708,4488.44,1619.05,37279.57,1880.0,4318.85
19709,3779.28,1507.94,44566.52,1876.0,4334.96
19710,3087.42,1333.33,51413.43,1908.0,4355.11
19711,2577.18,1158.73,58207.53,2016.0,4355.11
19712,2231.25,1079.37,64913.63,2076.0,4351.08
19713,2040.99,1047.62,71461.32,1948.0,4314.82
19714,1807.48,1000.0,77551.37,1936.0,4334.96
19715,1617.22,1047.62,83606.22,1996.0,4326.91
19716,1487.5,1000.0,89133.03,2108.0,4310.79
19717,1504.79,920.63,93973.39,1952.0,4282.59
19718,1513.44,984.13,98655.34,1932.0,4266.47
19719,1582.63,1015.87,102774.05,1896.0,4254.39
19720,1772.89,984.13,106540.73,1908.0,4266.47
19721,1945.85,1000.0,110272.21,1864.0,4266.47
19722,2136.12,984.13,113123.62,1896.0,4258.42
19723,2395.56,968.25,115552.6,1980.0,4262.45
19724,2559.88,1015.87,117488.74,1968.0,4254.39
19725,2836.62,1063.49,119160.87,1848.0,4234.24
19726,3078.77,1126.98,120234.55,1916.0,4230.22
19727,3130.66,1174.6,120938.6,1832.0,4218.13
19728,3269.04,1269.84,121325.83,1980.0,4214.1
19729,3407.41,1380.95,121202.62,1880.0,4222.16
19730,3597.67,1412.7,120340.16,1920.0,4214.1
19731,3822.52,1380.95,119407.29,1860.0,4210.07
19732,4056.03,1666.67,118509.62,1856.0,4202.01
19733,4332.77,1730.16,116872.7,1860.0,4193.96
19734,4479.79,1761.9,114672.53,1860.0,4197.99
19735,4756.53,1857.14,112208.35,1872.0,4181.87
19736,5015.98,1777.78,109286.53,1936.0,4185.9
19737,5361.91,1730.16,106030.29,2028.0,4193.96
19738,5802.97,1746.03,102668.44,1940.0,4181.87
19739,6235.38,1761.9,98602.54,1876.0,4197.99
19740,6667.79,1761.9,94167.01,2016.0,4193.96
19741,7134.8,1698.41,89168.24,2164.0,4189.93
19742,7515.32,1793.65,84468.69,1988.0,4181.87
19743,8103.4,2031.75,79153.09,2132.0,4206.04
19744,8457.98,2142.86,73344.66,1868.0,4189.93
19745,8916.34,2412.7,66673.76,2004.0,4189.93
19746,9383.34,2920.63,60442.9,2076.0,4202.01
19747,9668.73,3523.81,53701.6,2124.0,4210.07
19748,10196.28,3936.51,47118.71,1956.0,4214.1
19749,11052.45,4285.71,40342.2,1972.0,4210.07
19750,12159.43,4714.29,34304.95,1988.0,4214.1
19751,12894.53,5238.1,28162.1,2108.0,4226.19
19752,13612.33,5904.76,22476.87,2104.0,4230.22
19753,14433.92,6650.79,17425.3,2072.0,4230.22
19754,15134.42,7222.22,13377.0,2088.0,4234.24
19755,16059.79,8000.0,9874.33,2104.0,4226.19
19756,17175.41,8920.63,7005.32,2148.0,4230.22
19757,18438.05,9809.52,4382.73,1968.0,4234.24
19758,19553.68,10682.54,2481.78,1956.0,4238.27
19759,21179.55,11571.43,1003.27,1900.0,4226.19
19760,23090.81,12460.32,264.02,2108.0,4242.3
19761,24924.23,13063.49,35.2,1920.0,4242.3
19762,26454.97,13746.03,0.0,1944.0,4250.36
19763,27648.43,14269.84,0.0,1848.0,4242.3
19764,28063.55,14476.19,0.0,2092.0,4238.27
19765,28409.48,14666.67,0.0,1944.0,4242.3
19766,28937.02,14904.76,0.0,1972.0,4250.36
19767,29637.53,15047.62,0.0,1904.0,4238.27
19768,29724.01,15142.86,0.0,2108.0,4246.33
19769,29845.08,15126.98,0.0,1888.0,4238.27
19770,29758.6,14952.38,0.0,1908.0,4238.27
19771,29490.51,14634.92,0.0,1900.0,4246.33
19772,28919.72,14682.54,0.0,2168.0,4258.42
19773,28245.16,14793.65,0.0,2068.0,4274.53
19774,27691.67,14761.9,0.0,1928.0,4270.5
19775,26982.52,14793.65,0.0,1836.0,4278.56
19776,26212.82,14666.67,0.0,2036.0,4258.42
19777,25598.8,14619.05,0.0,1884.0,4246.33
19778,24976.12,14619.05,0.0,1864.0,4254.39
19779,24465.88,14365.08,0.0,1928.0,4254.39
19780,23592.4,14396.83,0.0,2152.0,4274.53
19781,22779.47,14523.81,0.0,2148.0,4262.45
19782,22269.22,14460.32,0.0,2136.0,4266.47
19783,21793.57,14428.57,0.0,2092.0,4266.47
19784,21205.49,14317.46,0.0,1988.0,4274.53
19785,20747.13,14317.46,0.0,2012.0,4270.5
19786,20712.54,14476.19,0.0,1996.0,4278.56
19787,20608.76,14269.84,0.0,1992.0,4266.47
19788,20530.93,14285.71,0.0,1852.0,4278.56
19789,20530.93,14301.59,0.0,1888.0,4274.53
19790,20349.31,14301.59,0.0,1972.0,4282.59
19791,20332.02,13936.51,0.0,2076.0,4298.71
19792,20340.67,13190.48,0.0,1960.0,4318.85
19793,20375.26,12761.9,52.8,2060.0,4314.82
19794,20427.15,11650.79,264.02,2072.0,4330.94
19795,20254.18,9619.05,792.06,2136.0,4330.94
19796,19631.51,9031.75,2059.35,1892.0,4338.99
19797,18213.2,8301.59,3837.09,1948.0,4351.08
19798,17607.82,8873.02,6565.29,1996.0,4338.99
19799,16967.85,8301.59,10173.56,2028.0,4367.19
19800,16206.81,8428.57,14327.47,1892.0,4371.22
19801,14511.75,8269.84,19185.43,1916.0,4363.17
19802,13015.6,9158.73,24641.83,1988.0,4367.19
19803,11701.07,10047.62,30696.68,2016.0,4359.14
19804,10317.35,10873.02,37068.36,1852.0,4359.14
19805,9184.43,11698.41,44108.88,1832.0,4359.14
19806,8501.22,12317.46,50832.58,1832.0,4367.19
19807,8492.57,12634.92,57362.67,1824.0,4363.17
19808,8587.7,12444.44,64033.57,1900.0,4334.96
19809,9123.9,12539.68,70810.07,1852.0,4310.79
19810,9651.44,13396.83,76970.53,1840.0,4326.91
19811,10576.8,13761.9,82937.37,1832.0,4318.85
19812,11709.72,14000.0,88376.18,2060.0,4306.76
19813,12678.32,14238.1,93674.17,1892.0,4286.62
19814,13716.11,14476.19,98250.51,1900.0,4278.56
19815,14900.92,14714.29,102545.23,1880.0,4274.53
19816,15791.69,14793.65,106417.52,1848.0,4270.5
19817,16163.56,14714.29,110237.0,1844.0,4254.39
19818,16898.67,14825.4,113141.22,1896.0,4246.33
19819,17564.58,15095.24,115517.4,1948.0,4246.33
19820,18299.68,15333.33,117752.76,1936.0,4250.36
19821,18827.22,15333.33,119548.1,1896.0,4234.24
19822,19622.86,15222.22,120533.77,1904.0,4210.07
19823,20046.63,15079.37,121026.61,1900.0,4206.04
19824,20556.87,15126.98,121044.21,1912.0,4189.93
19825,21240.08,15206.35,120498.57,1908.0,4197.99
19826,21862.76,15190.48,119600.9,1916.0,4210.07
19827,22589.21,15285.71,118544.82,1904.0,4202.01
19828,23246.47,15317.46,117101.51,1940.0,4197.99
19829,23756.72,15507.94,114725.34,2104.0,4206.04
19830,24552.36,15619.05,112225.95,1892.0,4210.07
19831,25192.33,15650.79,109726.57,1888.0,4206.04
19832,25209.63,15761.9,106276.71,1884.0,4210.07
19833,25823.65,15777.78,102527.63,1884.0,4218.13
19834,26005.26,15968.25,98989.77,1892.0,4214.1
19835,26749.01,16380.95,94061.4,1888.0,4214.1
19836,27968.42,16380.95,88974.62,1876.0,4218.13
19837,29014.85,16682.54,84028.65,1956.0,4218.13
19838,28971.61,17015.87,78325.83,1876.0,4242.3
19839,29066.74,17428.57,72658.21,1908.0,4238.27
19840,29672.12,17682.54,66761.77,1868.0,4234.24
19841,30018.05,18015.87,60161.28,2016.0,4246.33
19842,30519.65,17968.25,53701.6,2240.0,4274.53
19843,30761.8,17793.65,47329.92,2156.0,4278.56
19844,31116.38,17476.19,40835.04,2124.0,4258.42
19845,31202.86,17666.67,34586.57,2132.0,4250.36
19846,31669.86,17793.65,28813.34,2140.0,4274.53
19847,31782.29,17920.63,23691.36,2140.0,4278.56
19848,31877.42,18126.98,19079.82,2140.0,4278.56
19849,32024.44,17984.13,14785.1,2080.0,4278.56
19850,32301.18,18031.75,11194.43,2060.0,4282.59
19851,32612.52,17952.38,8131.81,2056.0,4294.68
19852,32551.98,17936.51,5738.03,2068.0,4290.65
19853,32015.79,17968.25,3555.46,2024.0,4290.65
19854,31055.84,18111.11,1953.75,2000.0,4290.65
19855,31272.04,18238.1,774.46,1960.0,4290.65
19856,32768.19,18253.97,211.22,2108.0,4290.65
19857,33866.52,18238.1,35.2,1996.0,4298.71
19858,34973.49,18047.62,0.0,2044.0,4302.73
19859,35111.86,18476.19,0.0,1996.0,4298.71
19860,34852.42,18666.67,0.0,2208.0,4282.59
19861,36054.52,18634.92,0.0,2124.0,4282.59
19862,36945.29,18555.56,0.0,1972.0,4270.5
19863,38207.93,18253.97,0.0,2012.0,4286.62
19864,39349.5,17920.63,0.0,2044.0,4294.68
19865,39055.46,18222.22,0.0,2152.0,4294.68
19866,38484.68,18047.62,0.0,2028.0,4230.22
19867,37887.95,18190.48,0.0,2020.0,4206.04
19868,38078.21,17920.63,0.0,2244.0,4214.1
19869,37593.91,18206.35,0.0,2020.0,4210.07
19870,36927.99,18253.97,0.0,1864.0,4214.1
19871,36789.62,18142.86,0.0,1856.0,4206.04
19872,36478.29,18111.11,0.0,1912.0,4202.01
19873,36028.58,17888.89,0.0,1884.0,4193.96
19874,35085.92,17825.4,0.0,1968.0,4202.01
19875,34203.8,17857.14,0.0,1872.0,4193.96
19876,34100.02,17761.9,0.0,1872.0,4193.96
19877,33788.68,17365.08,0.0,1888.0,4202.01
19878,32889.26,17142.86,0.0,1968.0,4210.07
19879,32318.48,17412.7,0.0,2004.0,4218.13
19880,31652.57,17476.19,0.0,1920.0,4202.01
19881,30796.39,17539.68,0.0,2016.0,4214.1
19882,30130.48,17619.05,0.0,2048.0,4214.1
19883,30087.23,17698.41,0.0,2052.0,4214.1
19884,29827.79,17904.76,0.0,2000.0,4214.1
19885,30113.18,17873.02,0.0,1852.0,4202.01
19886,30139.12,17571.43,0.0,1840.0,4214.1
19887,30381.27,17317.46,0.0,1860.0,4210.07
19888,30329.39,17285.71,0.0,1948.0,4222.16
19889,29680.77,17142.86,52.8,1988.0,4214.1
19890,29395.38,17253.97,246.42,1860.0,4230.22
19891,29127.28,17190.48,704.05,1880.0,4242.3
19892,28392.18,17412.7,1707.33,1924.0,4254.39
19893,26973.87,17539.68,3045.03,2060.0,4242.3
19894,26437.68,17412.7,5209.99,2096.0,4206.04
19895,25936.08,17380.95,8079.0,2168.0,4262.45
19896,24837.75,17349.21,11352.84,2104.0,4278.56
19897,24145.89,17396.83,15049.12,2196.0,4274.53
19898,22865.95,17507.94,19062.22,2040.0,4266.47
19899,21516.83,17523.81,23920.18,2060.0,4266.47
19900,20427.15,17492.06,28742.94,1880.0,4262.45
19901,19562.32,17539.68,33952.93,1972.0,4274.53
19902,18974.24,17507.94,39022.1,2056.0,4266.47
19903,18351.57,17619.05,44214.49,2120.0,4266.47
19904,18394.81,17650.79,49477.28,2152.0,4262.45
19905,18714.8,17507.94,54370.45,2056.0,4262.45
19906,19034.78,17444.44,58893.98,2044.0,4266.47
19907,19882.31,17555.56,63223.91,1968.0,4270.5
19908,21404.4,17650.79,67659.44,2152.0,4262.45
19909,23324.31,17603.17,71408.51,2012.0,4254.39
19910,25373.94,17539.68,74946.38,1900.0,4242.3
19911,27414.93,17619.05,77568.97,1904.0,4226.19
19912,29473.21,17809.52,80508.39,1968.0,4226.19
19913,30822.34,18365.08,82796.56,1952.0,4226.19
19914,31375.82,18761.9,84838.31,1852.0,4218.13
19915,31998.5,18809.52,87056.08,1952.0,4218.13
19916,31851.48,19206.35,89608.27,1940.0,4206.04
19917,31592.03,19253.97,90400.33,1904.0,4206.04
19918,31228.8,19333.33,91227.59,1912.0,4193.96
19919,30658.02,18444.44,91297.99,1872.0,4185.9
19920,30338.03,18412.7,92213.26,1900.0,4165.76
19921,30208.31,18349.21,92142.86,1896.0,4177.84
19922,29749.95,18253.97,92090.05,1864.0,4157.7
19923,29611.58,18365.08,91597.22,1836.0,4169.78
19924,29715.36,18603.17,91209.99,1860.0,4169.78
19925,29594.28,18571.43,90400.33,1892.0,4165.76
19926,29196.47,18555.56,89168.24,2000.0,4161.73
19927,29429.97,18507.94,87654.52,2000.0,4161.73
19928,29516.45,18476.19,84785.51,1908.0,4161.73
19929,29490.51,18476.19,82127.71,1940.0,4165.76
19930,29308.89,18523.81,79557.92,1976.0,4165.76
19931,29248.35,18634.92,75914.45,1856.0,4173.81
19932,28885.13,18746.03,72816.62,1808.0,4173.81
19933,29257.0,18714.29,69525.17,1836.0,4214.1
19934,29672.12,18761.9,65230.45,1880.0,4246.33
19935,29429.97,18888.89,60266.88,1828.0,4254.39
19936,29715.36,18952.38,55373.72,1832.0,4262.45
19937,29931.57,18888.89,50040.52,1876.0,4250.36
19938,30511.0,18904.76,45745.8,1916.0,4254.39
19939,30009.4,18920.63,40782.23,1916.0,4274.53
19940,30865.58,18888.89,36188.29,1896.0,4282.59
19941,30813.69,18857.14,30749.49,1916.0,4294.68
19942,30934.76,18920.63,25381.09,2076.0,4298.71
19943,30865.58,18920.63,20857.55,2156.0,4294.68
19944,30372.63,18857.14,16686.04,2040.0,4294.68
19945,30415.87,18873.02,12972.17,2016.0,4302.73
19946,29992.1,18920.63,9909.54,2112.0,4310.79
19947,29040.8,18984.13,7110.93,2172.0,4310.79
19948,28271.1,18904.76,4734.75,2168.0,4314.82
19949,27726.26,18841.27,2745.8,2244.0,4322.88
19950,27207.37,18857.14,1443.31,2256.0,4322.88
19951,26930.63,18793.65,633.65,2208.0,4314.82
19952,27501.41,18888.89,176.01,2168.0,4314.82
19953,27786.8,19000.0,35.2,2016.0,4310.79
19954,27804.1,19095.24,0.0,2036.0,4310.79
19955,27994.36,19428.57,0.0,1976.0,4306.76
19956,27319.8,19412.7,0.0,2000.0,4298.71
19957,27259.26,19333.33,0.0,2020.0,4290.65
19958,27224.67,19333.33,0.0,2016.0,4302.73
19959,27510.06,19619.05,0.0,1864.0,4286.62
19960,27717.62,19698.41,0.0,2176.0,4286.62
19961,27224.67,19682.54,0.0,2036.0,4290.65
19962,27172.78,19777.78,0.0,1996.0,4298.71
19963,26913.33,19746.03,0.0,1916.0,4286.62
19964,26550.1,19571.43,0.0,2140.0,4290.65
19965,26230.12,19476.19,0.0,2124.0,4286.62
19966,26100.39,19380.95,0.0,1856.0,4282.59
19967,25399.89,19380.95,0.0,1828.0,4266.47
19968,24595.6,19174.6,0.0,1844.0,4278.56
19969,24033.46,18634.92,0.0,1848.0,4282.59
19970,23194.59,18349.21,0.0,1992.0,4294.68
19971,22416.24,18285.71,0.0,1936.0,4306.76
19972,21361.16,18285.71,0.0,1844.0,4310.79
19973,20902.8,18174.6,0.0,1868.0,4306.76
19974,20565.52,18079.37,0.0,1896.0,4310.79
19975,20401.2,17888.89,0.0,1976.0,4302.73
19976,19908.25,17793.65,0.0,1836.0,4306.76
19977,19501.79,17873.02,0.0,1840.0,4306.76
19978,19008.84,17920.63,0.0,1836.0,4314.82
19979,18585.07,17603.17,0.0,1820.0,4310.79
19980,18187.25,17650.79,0.0,1828.0,4310.79
19981,17867.27,17539.68,0.0,1832.0,4314.82
19982,17374.32,17555.56,0.0,1836.0,4318.85
19983,17106.22,17619.05,0.0,1836.0,4322.88
19984,16803.53,17634.92,0.0,1836.0,4330.94
19985,16708.4,17301.59,35.2,1828.0,4330.94
19986,16345.18,17047.62,193.61,1836.0,4347.05
19987,16691.11,17111.11,598.44,1844.0,4351.08
19988,16258.7,17476.19,1443.31,1884.0,4351.08
19989,14900.92,17761.9,2728.2,1840.0,4347.05
19990,14070.69,17365.08,4681.95,1908.0,4359.14
19991,13534.5,16857.14,7110.93,2104.0,4359.14
19992,12695.62,16238.1,9768.73,2084.0,4383.31
19993,11554.05,15698.41,12760.95,2060.0,4379.28
19994,10490.32,15174.6,16158.0,1988.0,4383.31
19995,9884.94,14523.81,19907.08,1916.0,4387.34
19996,9331.45,14015.87,24166.6,1848.0,4383.31
19997,8665.54,14349.21,28267.7,1848.0,4383.31
19998,8682.84,13841.27,32544.82,1868.0,4383.31
19999,8682.84,13841.27,37156.37,1860.0,4379.28
20000,8777.97,13587.3,41539.09,2004.0,4363.17
20001,8976.88,12888.89,45464.18,2016.0,4334.96
20002,9028.76,12507.94,48984.45,2024.0,4355.11
20003,9115.25,12301.59,52680.72,1924.0,4355.11
20004,8682.84,12396.83,55778.55,1984.0,4351.08
20005,8734.72,12666.67,58841.18,1908.0,4347.05
20006,9391.99,11873.02,61534.18,2068.0,4347.05
20007,10057.91,11714.29,64297.58,2080.0,4347.05
20008,10628.69,12174.6,66814.57,2024.0,4338.99
20009,11138.94,12142.86,69613.18,1964.0,4334.96
20010,11623.24,12380.95,71250.1,1948.0,4310.79
20011,11813.5,12507.94,73027.83,1916.0,4318.85
20012,12047.0,12253.97,73784.69,1944.0,4318.85
20013,11951.87,12777.78,74963.98,1900.0,4306.76
20014,11899.98,12650.79,74981.58,1940.0,4310.79
20015,11899.98,11841.27,74840.77,1940.0,4306.76
20016,11995.11,11634.92,73907.9,2032.0,4298.71
20017,11969.17,11111.11,72939.83,2044.0,4302.73
20018,11986.46,10793.65,71742.94,2108.0,4294.68
20019,12116.19,10555.56,70299.63,1956.0,4274.53
20020,12211.32,10507.94,69437.17,1928.0,4278.56
20021,12271.86,10079.37,68733.12,2040.0,4282.59
20022,12116.19,9666.67,66356.94,2056.0,4266.47
20023,12392.93,9571.43,64139.17,2036.0,4250.36
20024,12211.32,9428.57,62220.63,1936.0,4254.39
20025,12514.01,9174.6,58876.38,1924.0,4254.39
20026,12609.14,9206.35,56165.78,2020.0,4258.42
20027,12600.49,8841.27,52944.74,2112.0,4258.42
20028,12609.14,7984.13,49406.88,1936.0,4258.42
20029,12799.4,7412.7,46273.84,2044.0,4262.45
20030,13093.44,7174.6,42559.97,2092.0,4262.45
20031,13508.55,6984.13,39268.52,2040.0,4282.59
20032,13975.56,6746.03,35959.48,1924.0,4278.56
20033,14321.49,6523.81,32421.61,2076.0,4282.59
20034,14070.69,6380.95,29182.97,2140.0,4310.79
20035,13992.86,6222.22,25961.93,2164.0,4302.73
20036,14235.01,6079.37,22723.29,1968.0,4298.71
20037,13750.71,6158.73,19660.66,2124.0,4302.73
20038,13742.06,6238.1,16510.03,2156.0,4302.73
20039,13932.32,5857.14,13711.42,2064.0,4294.68
20040,13906.37,5523.81,11106.43,2052.0,4310.79
20041,14010.15,5587.3,8607.04,2012.0,4306.76
20042,13811.24,5666.67,6670.9,1988.0,4318.85
20043,14105.28,5873.02,4893.16,1988.0,4310.79
20044,14364.73,5968.25,3150.63,1988.0,4310.79
20045,14719.31,6031.75,1936.14,1980.0,4326.91
20046,14511.75,6095.24,1020.88,1988.0,4347.05
20047,14295.54,6158.73,422.43,1992.0,4326.91
20048,14563.64,6301.59,105.61,2028.0,4334.96
20049,14684.72,6238.1,17.6,2008.0,4355.11
20050,14312.84,6015.87,0.0,2016.0,4334.96
20051,14442.56,5809.52,0.0,2024.0,4326.91
20052,14373.38,5587.3,0.0,2084.0,4334.96
20053,14477.16,5476.19,0.0,2028.0,4330.94
20054,14615.53,5555.56,0.0,2036.0,4338.99
20055,14684.72,5269.84,0.0,2012.0,4318.85
20056,14745.25,4936.51,0.0,2048.0,4314.82
20057,15169.02,4682.54,0.0,2020.0,4330.94
20058,15134.42,4444.44,0.0,1976.0,4322.88
20059,15108.48,4047.62,0.0,1988.0,4326.91
20060,15013.35,3619.05,0.0,2176.0,4306.76
20061,15004.7,3222.22,0.0,2132.0,4314.82
20062,14667.42,2984.13,0.0,2076.0,4306.76
20063,14736.6,2904.76,0.0,2080.0,4314.82
20064,14944.16,2746.03,0.0,2096.0,4298.71
20065,14684.72,2952.38,0.0,2084.0,4282.59
20066,14286.9,3047.62,0.0,2092.0,4286.62
20067,14079.34,3317.46,0.0,2096.0,4302.73
20068,13889.08,3349.21,0.0,2120.0,4282.59
20069,13880.43,3365.08,0.0,2104.0,4294.68
20070,13612.33,3365.08,0.0,2112.0,4298.71
20071,13188.57,3285.71,0.0,2128.0,4306.76
20072,12730.21,3603.17,0.0,2144.0,4302.73
20073,12366.99,3968.25,0.0,2116.0,4310.79
20074,12029.7,4047.62,0.0,2104.0,4318.85
20075,11882.68,3873.02,0.0,2160.0,4322.88
20076,11597.29,3555.56,0.0,2068.0,4326.91
20077,11260.01,3682.54,0.0,2068.0,4326.91
20078,11138.94,3682.54,0.0,2104.0,4326.91
20079,10914.08,3365.08,0.0,2188.0,4334.96
20080,10749.76,3285.71,0.0,2132.0,4351.08
20081,10697.88,3174.6,17.6,2176.0,4351.08
20082,10810.3,2888.89,158.41,2108.0,4359.14
20083,11476.22,2492.06,492.84,2080.0,4359.14
20084,11701.07,2380.95,1020.88,2060.0,4375.25
20085,11554.05,2396.83,1742.53,2100.0,4363.17
20086,11337.85,2476.19,3097.83,2136.0,4371.22
20087,11017.86,2539.68,4945.97,2152.0,4367.19
20088,10412.48,2682.54,7022.92,1972.0,4395.4
20089,9893.59,2761.9,9381.5,2016.0,4383.31
20090,9547.66,2746.03,11599.26,2076.0,4375.25
20091,9106.6,2634.92,14274.66,2136.0,4383.31
20092,8717.43,2777.78,17266.88,2104.0,4391.37
20093,8207.18,3000.0,20223.91,2084.0,4379.28
20094,7887.2,3063.49,23356.94,2064.0,4379.28
20095,7748.82,2714.29,26313.96,2032.0,4375.25
20096,7601.8,2317.46,30239.05,2060.0,4371.22
20097,7454.78,2206.35,33020.06,2012.0,4363.17
20098,7454.78,2079.37,35730.66,1992.0,4355.11
20099,7498.03,2015.87,39110.11,1972.0,4371.22
20100,7411.54,2031.75,42313.55,2036.0,4367.19
20101,7299.12,2000.0,45112.16,1948.0,4367.19
20102,7082.91,1841.27,48509.21,1960.0,4363.17
20103,6849.41,1904.76,51783.05,1908.0,4359.14
20104,6659.15,1904.76,54704.87,2004.0,4347.05
20105,6581.31,1730.16,57732.3,1980.0,4359.14
20106,6486.18,1587.3,61903.81,1956.0,4355.11
20107,6148.9,1412.7,64086.37,1852.0,4343.02
20108,5889.45,1380.95,66638.56,1956.0,4343.02
20109,5647.3,1206.35,69472.37,1924.0,4330.94
20110,5508.93,968.25,71426.12,1912.0,4318.85
20111,5387.85,888.89,72904.63,1860.0,4318.85
20112,5310.02,857.14,73661.48,1976.0,4318.85
20113,5292.72,873.02,74523.95,1952.0,4318.85
20114,5318.67,936.51,74858.37,1900.0,4314.82
20115,5310.02,1047.62,75386.41,1900.0,4314.82
20116,5396.5,1047.62,75192.8,2020.0,4294.68
20117,5742.43,1047.62,73643.88,1960.0,4298.71
20118,6114.31,1095.24,71848.55,1956.0,4282.59
20119,6408.35,1142.86,71179.7,1924.0,4282.59
20120,6754.28,1126.98,69718.79,1964.0,4278.56
20121,7134.8,968.25,68240.28,2012.0,4282.59
20122,7558.56,904.76,65934.51,2108.0,4258.42
20123,7973.68,857.14,63839.95,2156.0,4274.53
20124,8345.55,730.16,61164.55,1908.0,4278.56
20125,8527.17,714.29,58753.17,2116.0,4266.47
20126,8483.93,619.05,55708.15,2116.0,4270.5
20127,8907.69,539.68,53155.96,2192.0,4282.59
20128,8976.88,603.17,49618.09,1988.0,4306.76
20129,9115.25,666.67,46045.03,2112.0,4302.73
20130,9002.82,682.54,42155.14,2152.0,4298.71
20131,9054.71,666.67,38089.23,2120.0,4314.82
20132,8847.15,650.79,34023.33,2076.0,4318.85
20133,8466.63,730.16,29482.19,2088.0,4302.73
20134,8561.76,603.17,24976.26,2116.0,4314.82
20135,8380.15,523.81,21051.17,2136.0,4314.82
20136,8138.0,507.94,17038.07,2128.0,4326.91
20137,8051.51,571.43,13429.8,2108.0,4310.79
20138,8025.57,555.56,10402.37,2108.0,4310.79
20139,8259.07,523.81,7656.57,2136.0,4318.85
20140,7835.31,507.94,5051.58,2184.0,4310.79
20141,7152.1,555.56,2974.62,2204.0,4314.82
20142,6399.7,571.43,1513.71,2192.0,4310.79
20143,5975.94,555.56,563.24,2176.0,4306.76
20144,5621.36,555.56,140.81,2200.0,4314.82
20145,5258.13,555.56,17.6,2160.0,4326.91
20146,4946.79,523.81,0.0,2176.0,4306.76
20147,4920.85,523.81,0.0,2176.0,4322.88
20148,4851.66,396.83,0.0,2180.0,4322.88
20149,4886.26,269.84,0.0,2120.0,4310.79
20150,5041.93,222.22,0.0,2036.0,4322.88
20151,5076.52,206.35,0.0,2008.0,4322.88
20152,5214.89,142.86,0.0,2104.0,4334.96
