tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
493,0.9,1.8,11.88,33.84,60.0,20.7,87
494,0.9,1.8,11.88,33.84,60.0,20.7,87
495,0.9,1.8,11.88,33.84,60.0,20.7,87
496,0.9,1.8,11.88,33.84,60.0,20.7,87
497,0.9,1.8,11.88,33.84,60.0,20.7,87
498,0.9,1.8,11.88,33.84,60.0,20.7,87
499,0.9,1.8,11.88,33.84,60.0,20.7,87
500,0.9,1.8,11.88,33.84,60.0,20.7,87
501,0.9,1.8,11.88,33.84,60.0,20.7,87
502,0.9,1.8,11.88,33.84,60.0,20.7,87
503,0.9,1.8,11.88,33.84,60.0,20.7,87
504,0.9,1.8,11.88,33.84,60.0,20.7,87
505,0.9,1.8,11.88,33.84,60.0,20.7,87
506,0.9,1.8,11.88,33.84,60.0,20.7,87
507,0.9,1.8,11.88,33.84,60.0,20.7,87
508,0.9,1.8,11.88,33.84,60.0,20.7,87
509,0.9,1.8,11.88,33.84,60.0,20.7,87
510,0.9,1.8,11.88,33.84,60.0,20.7,87
511,0.9,1.8,11.88,33.84,60.0,20.7,87
512,0.9,1.8,11.88,33.84,60.0,20.7,87
513,0.9,1.8,11.88,33.84,60.0,20.7,87
514,0.9,1.8,11.88,33.84,60.0,20.7,87
515,0.9,1.8,11.88,33.84,60.0,20.7,87
516,0.9,1.8,11.88,33.84,60.0,20.7,87
517,0.9,1.8,11.88,33.84,60.0,20.7,87
518,0.9,1.8,11.88,33.84,60.0,20.7,87
519,0.9,1.8,11.88,33.84,60.0,20.7,87
520,0.9,1.8,11.88,33.84,60.0,20.7,87
521,0.9,1.8,11.88,33.84,60.0,20.7,87
522,0.9,1.8,11.88,33.84,60.0,20.7,87
523,0.9,1.8,11.88,33.84,60.0,20.7,87
524,0.9,1.8,11.88,33.84,60.0,20.7,87
525,0.9,1.8,11.88,33.84,60.0,20.7,87
526,0.9,1.8,11.88,33.84,60.0,20.7,87
527,0.9,1.8,11.88,33.84,60.0,20.7,87
528,0.9,1.8,11.88,33.84,60.0,20.7,87
529,0.9,1.8,11.88,33.84,60.0,20.7,87
530,0.9,1.8,11.88,33.84,60.0,20.7,87
531,0.9,1.8,11.88,33.84,60.0,20.7,87
532,0.9,1.8,11.88,33.84,60.0,20.7,87
533,0.9,1.8,11.88,33.84,60.0,20.7,87
534,0.9,1.8,11.88,33.84,60.0,20.7,87
535,0.9,1.8,11.88,33.84,60.0,20.7,87
536,0.9,1.8,11.88,33.84,60.0,20.7,87
537,0.9,1.8,11.88,33.84,60.0,20.7,87
538,0.9,1.8,11.88,33.84,60.0,20.7,87
539,0.9,1.8,11.88,33.84,60.0,20.7,87
540,0.9,1.8,11.88,33.84,60.0,20.7,87
541,0.9,1.8,11.88,33.84,60.0,20.7,87
542,0.9,1.8,11.88,33.84,60.0,20.7,87
543,0.9,1.8,11.88,33.84,60.0,20.7,87
544,0.9,1.8,11.88,33.84,60.0,20.7,87
545,0.9,1.8,11.88,33.84,60.0,20.7,87
546,0.9,1.8,11.88,33.84,60.0,20.7,87
547,0.9,1.8,11.88,33.84,60.0,20.7,87
548,0.9,1.8,11.88,33.84,60.0,20.7,87
549,0.9,1.8,11.88,33.84,60.0,20.7,87
550,0.9,1.8,11.88,33.84,60.0,20.7,87
551,0.9,1.8,11.88,33.84,60.0,20.7,87
552,0.9,1.8,11.88,33.84,60.0,20.7,87
553,0.9,1.8,11.88,33.84,60.0,20.7,87
554,0.9,1.8,11.88,33.84,60.0,20.7,87
555,0.9,1.8,11.88,33.84,60.0,20.7,87
556,0.9,1.8,11.88,33.84,60.0,20.7,87
557,0.9,1.8,11.88,33.84,60.0,20.7,87
558,0.9,1.8,11.88,33.84,60.0,20.7,87
559,0.9,1.8,11.88,33.84,60.0,20.7,87
560,0.9,1.8,11.88,33.84,60.0,20.7,87
561,0.9,1.8,11.88,33.84,60.0,20.7,87
562,0.9,1.8,11.88,33.84,60.0,20.7,87
563,0.9,1.8,11.88,33.84,60.0,20.7,87
564,0.9,1.8,11.88,33.84,60.0,20.7,87
565,0.9,1.8,11.88,33.84,60.0,20.7,87
566,0.9,1.8,11.88,33.84,60.0,20.7,87
567,0.9,1.8,11.88,33.84,60.0,20.7,87
568,0.9,1.8,11.88,33.84,60.0,20.7,87
569,0.9,1.8,11.88,33.84,60.0,20.7,87
570,0.9,1.8,11.88,33.84,60.0,20.7,87
571,0.9,1.8,11.88,33.84,60.0,20.7,87
572,0.9,1.8,11.88,33.84,60.0,20.7,87
573,0.9,1.8,11.88,33.84,60.0,20.7,87
574,0.9,1.8,11.88,33.84,60.0,20.7,87
575,0.9,1.8,11.88,33.84,60.0,20.7,87
576,0.9,1.8,11.88,33.84,60.0,20.7,87
577,0.9,1.8,11.88,33.84,60.0,20.7,87
578,0.9,1.8,11.88,33.84,60.0,20.7,87
579,0.9,1.8,11.88,33.84,60.0,20.7,87
580,0.9,1.8,11.88,33.84,60.0,20.7,87
581,0.9,1.8,11.88,33.84,60.0,20.7,87
582,0.9,1.8,11.88,33.84,60.0,20.7,87
583,0.9,1.8,11.88,33.84,60.0,20.7,87
584,0.9,1.8,11.88,33.84,60.0,20.7,87
585,0.9,1.8,11.88,33.84,60.0,20.7,87
586,0.9,1.8,11.88,33.84,60.0,20.7,87
587,0.9,1.8,11.88,33.84,60.0,20.7,87
588,0.9,1.8,11.88,33.84,60.0,20.7,87
589,0.9,1.8,11.88,33.84,60.0,20.7,87
590,0.9,1.8,11.88,33.84,60.0,20.7,87
591,0.9,1.8,11.88,33.84,60.0,20.7,87
592,0.9,1.8,11.88,33.84,60.0,20.7,87
593,0.9,1.8,11.88,33.84,60.0,20.7,87
594,0.9,1.8,11.88,33.84,60.0,20.7,87
595,0.9,1.8,11.88,33.84,60.0,20.7,87
596,0.9,1.8,11.88,33.84,60.0,20.7,87
597,0.9,1.8,11.88,33.84,60.0,20.7,87
598,0.9,1.8,11.88,33.84,60.0,20.7,87
599,0.9,1.8,11.88,33.84,60.0,20.7,87
600,0.9,1.8,11.88,33.84,60.0,20.7,87
601,0.9,1.8,11.88,33.84,60.0,20.7,87
602,0.9,1.8,11.88,33.84,60.0,20.7,87
603,0.9,1.8,11.88,33.84,60.0,20.7,87
604,0.9,1.8,11.88,33.84,60.0,20.7,87
605,0.9,1.8,11.88,33.84,60.0,20.7,87
606,0.9,1.8,11.88,33.84,60.0,20.7,87
607,0.9,1.8,11.88,33.84,60.0,20.7,87
608,0.9,1.8,11.88,33.84,60.0,20.7,87
609,0.9,1.8,11.88,33.84,60.0,20.7,87
610,0.9,1.8,11.88,33.84,60.0,20.7,87
611,0.9,1.8,11.88,33.84,60.0,20.7,87
612,0.9,1.8,11.88,33.84,60.0,20.7,87
613,0.9,1.8,11.88,33.84,60.0,20.7,87
614,0.9,1.8,11.88,33.84,60.0,20.7,87
615,0.9,1.8,11.88,33.84,60.0,20.7,87
616,0.9,1.8,11.88,33.84,60.0,20.7,87
617,0.9,1.8,11.88,33.84,60.0,20.7,87
618,0.9,1.8,11.88,33.84,60.0,20.7,87
619,0.9,1.8,11.88,33.84,60.0,20.7,87
620,0.9,1.8,11.88,33.84,60.0,20.7,87
621,0.9,1.8,11.88,33.84,60.0,20.7,87
622,0.9,1.8,11.88,33.84,60.0,20.7,87
623,0.9,1.8,11.88,33.84,60.0,20.7,87
624,0.9,1.8,11.88,33.84,60.0,20.7,87
625,0.9,1.8,11.88,33.84,60.0,20.7,87
626,0.9,1.8,11.88,33.84,60.0,20.7,87
627,0.9,1.8,11.88,33.84,60.0,20.7,87
628,0.9,1.8,11.88,33.84,60.0,20.7,87
629,0.9,1.8,11.88,33.84,60.0,20.7,87
630,0.9,1.8,11.88,33.84,60.0,20.7,87
631,0.9,1.8,11.88,33.84,60.0,20.7,87
632,0.9,1.8,11.88,33.84,60.0,20.7,87
633,0.9,1.8,11.88,33.84,60.0,20.7,87
634,0.9,1.8,11.88,33.84,60.0,20.7,87
635,0.9,1.8,11.88,33.84,60.0,20.7,87
636,0.9,1.8,11.88,33.84,60.0,20.7,87
637,0.9,1.8,11.88,33.84,60.0,20.7,87
638,0.9,1.8,11.88,33.84,60.0,20.7,87
639,0.9,1.8,11.88,33.84,60.0,20.7,87
640,0.9,1.8,11.88,33.84,60.0,20.7,87
641,0.9,1.8,11.88,33.84,60.0,20.7,87
642,0.9,1.8,11.88,33.84,60.0,20.7,87
643,0.9,1.8,11.88,33.84,60.0,20.7,87
644,0.9,1.8,11.88,33.84,60.0,20.7,87
645,0.9,1.8,11.88,33.84,60.0,20.7,87
646,0.9,1.8,11.88,33.84,60.0,20.7,87
647,0.9,1.8,11.88,33.84,60.0,20.7,87
648,0.9,1.8,11.88,33.84,60.0,20.7,87
649,0.9,1.8,11.88,33.84,60.0,20.7,87
650,0.9,1.8,11.88,33.84,60.0,20.7,87
651,0.9,1.8,11.88,33.84,60.0,20.7,87
652,0.9,1.8,11.88,33.84,60.0,20.7,87
653,0.9,1.8,11.88,33.84,60.0,20.7,87
654,0.9,1.8,11.88,33.84,60.0,20.7,87
655,0.9,1.8,11.88,33.84,60.0,20.7,87
656,0.9,1.8,11.88,33.84,60.0,20.7,87
657,0.9,1.8,11.88,33.84,60.0,20.7,87
658,0.9,1.8,11.88,33.84,60.0,20.7,87
659,0.9,1.8,11.88,33.84,60.0,20.7,87
660,0.9,1.8,11.88,33.84,60.0,20.7,87
661,0.9,1.8,11.88,33.84,60.0,20.7,87
662,0.9,1.8,11.88,33.84,60.0,20.7,87
663,0.9,1.8,11.88,33.84,60.0,20.7,87
664,0.9,1.8,11.88,33.84,60.0,20.7,87
665,0.9,1.8,11.88,33.84,60.0,20.7,87
666,0.9,1.8,11.88,33.84,60.0,20.7,87
667,0.9,1.8,11.88,33.84,60.0,20.7,87
668,0.9,1.8,11.88,33.84,60.0,20.7,87
669,0.9,1.8,11.88,33.84,60.0,20.7,87
670,0.9,1.8,11.88,33.84,60.0,20.7,87
671,0.9,1.8,11.88,33.84,60.0,20.7,87
672,0.9,1.8,11.88,33.84,60.0,20.7,87
673,0.9,1.8,11.88,33.84,60.0,20.7,87
674,0.9,1.8,11.88,33.84,60.0,20.7,87
675,0.9,1.8,11.88,33.84,60.0,20.7,87
676,0.9,1.8,11.88,33.84,60.0,20.7,87
677,0.9,1.8,11.88,33.84,60.0,20.7,87
678,0.9,1.8,11.88,33.84,60.0,20.7,87
679,0.9,1.8,11.88,33.84,60.0,20.7,87
680,0.9,1.8,11.88,33.84,60.0,20.7,87
681,0.9,1.8,11.88,33.84,60.0,20.7,87
682,0.9,1.8,11.88,33.84,60.0,20.7,87
683,0.9,1.8,11.88,33.84,60.0,20.7,87
684,0.9,1.8,11.88,33.84,60.0,20.7,87
685,0.9,1.8,11.88,33.84,60.0,20.7,87
686,0.9,1.8,11.88,33.84,60.0,20.7,87
687,0.9,1.8,11.88,33.84,60.0,20.7,87
688,0.9,1.8,11.88,33.84,60.0,20.7,87
689,0.9,1.8,11.88,33.84,60.0,20.7,87
690,0.9,1.8,11.88,33.84,60.0,20.7,87
691,0.9,1.8,11.88,33.84,60.0,20.7,87
692,0.9,1.8,11.88,33.84,60.0,20.7,87
693,0.9,1.8,11.88,33.84,60.0,20.7,87
694,0.9,1.8,11.88,33.84,60.0,20.7,87
695,0.9,1.8,11.88,33.84,60.0,20.7,87
696,0.9,1.8,11.88,33.84,60.0,20.7,87
697,0.9,1.8,11.88,33.84,60.0,20.7,87
698,0.9,1.8,11.88,33.84,60.0,20.7,87
699,0.9,1.8,11.88,33.84,60.0,20.7,87
700,0.9,1.8,11.88,33.84,60.0,20.7,87
701,0.9,1.8,11.88,33.84,60.0,20.7,87
702,0.9,1.8,11.88,33.84,60.0,20.7,87
703,0.9,1.8,11.88,33.84,60.0,20.7,87
704,0.9,1.8,11.88,33.84,60.0,20.7,87
705,0.9,1.8,11.88,33.84,60.0,20.7,87
706,0.9,1.8,11.88,33.84,60.0,20.7,87
707,0.9,1.8,11.88,33.84,60.0,20.7,87
708,0.9,1.8,11.88,33.84,60.0,20.7,87
709,0.9,1.8,11.88,33.84,60.0,20.7,87
710,0.9,1.8,11.88,33.84,60.0,20.7,87
711,0.9,1.8,11.88,33.84,60.0,20.7,87
712,0.9,1.8,11.88,33.84,60.0,20.7,87
713,0.9,1.8,11.88,33.84,60.0,20.7,87
714,0.9,1.8,11.88,33.84,60.0,20.7,87
715,0.9,1.8,11.88,33.84,60.0,20.7,87
716,0.9,1.8,11.88,33.84,60.0,20.7,87
717,0.9,1.8,11.88,33.84,60.0,20.7,87
718,0.9,1.8,11.88,33.84,60.0,20.7,87
719,0.9,1.8,11.88,33.84,60.0,20.7,87
720,0.9,1.8,11.88,33.84,60.0,20.7,87
721,0.9,1.8,11.88,33.84,60.0,20.7,87
722,0.9,1.8,11.88,33.84,60.0,20.7,87
723,0.9,1.8,11.88,33.84,60.0,20.7,87
724,0.9,1.8,11.88,33.84,60.0,20.7,87
725,0.9,1.8,11.88,33.84,60.0,20.7,87
726,0.9,1.8,11.88,33.84,60.0,20.7,87
727,0.9,1.8,11.88,33.84,60.0,20.7,87
728,0.9,1.8,11.88,33.84,60.0,20.7,87
729,0.9,1.8,11.88,33.84,60.0,20.7,87
730,0.9,1.8,11.88,33.84,60.0,20.7,87
731,0.9,1.8,11.88,33.84,60.0,20.7,87
732,0.9,1.8,11.88,33.84,60.0,20.7,87
733,0.9,1.8,11.88,33.84,60.0,20.7,87
734,0.9,1.8,11.88,33.84,60.0,20.7,87
735,0.9,1.8,11.88,33.84,60.0,20.7,87
736,0.9,1.8,11.88,33.84,60.0,20.7,87
737,0.9,1.8,11.88,33.84,60.0,20.7,87
738,0.9,1.8,11.88,33.84,60.0,20.7,87
739,0.9,1.8,11.88,33.84,60.0,20.7,87
740,0.9,1.8,11.88,33.84,60.0,20.7,87
741,0.9,1.8,11.88,33.84,60.0,20.7,87
742,0.9,1.8,11.88,33.84,60.0,20.7,87
743,0.9,1.8,11.88,33.84,60.0,20.7,87
744,0.9,1.8,11.88,33.84,60.0,20.7,87
745,0.9,1.8,11.88,33.84,60.0,20.7,87
746,0.9,1.8,11.88,33.84,60.0,20.7,87
747,0.9,1.8,11.88,33.84,60.0,20.7,87
748,0.9,1.8,11.88,33.84,60.0,20.7,87
749,0.9,1.8,11.88,33.84,60.0,20.7,87
750,0.9,1.8,11.88,33.84,60.0,20.7,87
751,0.9,1.8,11.88,33.84,60.0,20.7,87
752,0.9,1.8,11.88,33.84,60.0,20.7,87
753,0.9,1.8,11.88,33.84,60.0,20.7,87
754,0.9,1.8,11.88,33.84,60.0,20.7,87
755,0.9,1.8,11.88,33.84,60.0,20.7,87
756,0.9,1.8,11.88,33.84,60.0,20.7,87
757,0.9,1.8,11.88,33.84,60.0,20.7,87
758,0.9,1.8,11.88,33.84,60.0,20.7,87
759,0.9,1.8,11.88,33.84,60.0,20.7,87
760,0.9,1.8,11.88,33.84,60.0,20.7,87
761,0.9,1.8,11.88,33.84,60.0,20.7,87
762,0.9,1.8,11.88,33.84,60.0,20.7,87
763,0.9,1.8,11.88,33.84,60.0,20.7,87
764,0.9,1.8,11.88,33.84,60.0,20.7,87
765,0.9,1.8,11.88,33.84,60.0,20.7,87
766,0.9,1.8,11.88,33.84,60.0,20.7,87
767,0.9,1.8,11.88,33.84,60.0,20.7,87
768,0.9,1.8,11.88,33.84,60.0,20.7,87
769,0.9,1.8,11.88,33.84,60.0,20.7,87
770,0.9,1.8,11.88,33.84,60.0,20.7,87
771,0.9,1.8,11.88,33.84,60.0,20.7,87
772,0.9,1.8,11.88,33.84,60.0,20.7,87
773,0.9,1.8,11.88,33.84,60.0,20.7,87
774,0.9,1.8,11.88,33.84,60.0,20.7,87
775,0.9,1.8,11.88,33.84,60.0,20.7,87
776,0.9,1.8,11.88,33.84,60.0,20.7,87
777,0.9,1.8,11.88,33.84,60.0,20.7,87
778,0.9,1.8,11.88,33.84,60.0,20.7,87
779,0.9,1.8,11.88,33.84,60.0,20.7,87
780,0.9,1.8,11.88,33.84,60.0,20.7,87
781,0.9,1.8,11.88,33.84,60.0,20.7,87
782,0.9,1.8,11.88,33.84,60.0,20.7,87
783,0.9,1.8,11.88,33.84,60.0,20.7,87
784,0.9,1.8,11.88,33.84,60.0,20.7,87
785,0.9,1.8,11.88,33.84,60.0,20.7,87
786,0.9,1.8,11.88,33.84,60.0,20.7,87
787,0.9,1.8,11.88,33.84,60.0,20.7,87
788,0.9,1.8,11.88,33.84,60.0,20.7,87
789,0.9,1.8,11.88,33.84,60.0,20.7,87
790,0.9,1.8,11.88,33.84,60.0,20.7,87
791,0.9,1.8,11.88,33.84,60.0,20.7,87
792,0.9,1.8,11.88,33.84,60.0,20.7,87
793,0.9,1.8,11.88,33.84,60.0,20.7,87
794,0.9,1.8,11.88,33.84,60.0,20.7,87
795,0.9,1.8,11.88,33.84,60.0,20.7,87
796,0.9,1.8,11.88,33.84,60.0,20.7,87
797,0.9,1.8,11.88,33.84,60.0,20.7,87
798,0.9,1.8,11.88,33.84,60.0,20.7,87
799,0.9,1.8,11.88,33.84,60.0,20.7,87
800,0.9,1.8,11.88,33.84,60.0,20.7,87
801,0.9,1.8,11.88,33.84,60.0,20.7,87
802,0.9,1.8,11.88,33.84,60.0,20.7,87
803,0.9,1.8,11.88,33.84,60.0,20.7,87
804,0.9,1.8,11.88,33.84,60.0,20.7,87
805,0.9,1.8,11.88,33.84,60.0,20.7,87
806,0.9,1.8,11.88,33.84,60.0,20.7,87
807,0.9,1.8,11.88,33.84,60.0,20.7,87
808,0.9,1.8,11.88,33.84,60.0,20.7,87
809,0.9,1.8,11.88,33.84,60.0,20.7,87
810,0.9,1.8,11.88,33.84,60.0,20.7,87
811,0.9,1.8,11.88,33.84,60.0,20.7,87
812,0.9,1.8,11.88,33.84,60.0,20.7,87
813,0.9,1.8,11.88,33.84,60.0,20.7,87
814,0.9,1.8,11.88,33.84,60.0,20.7,87
815,0.9,1.8,11.88,33.84,60.0,20.7,87
816,0.9,1.8,11.88,33.84,60.0,20.7,87
817,0.9,1.8,11.88,33.84,60.0,20.7,87
818,0.9,1.8,11.88,33.84,60.0,20.7,87
819,0.9,1.8,11.88,33.84,60.0,20.7,87
820,0.9,1.8,11.88,33.84,60.0,20.7,87
821,0.9,1.8,11.88,33.84,60.0,20.7,87
822,0.9,1.8,11.88,33.84,60.0,20.7,87
823,0.9,1.8,11.88,33.84,60.0,20.7,87
824,0.9,1.8,11.88,33.84,60.0,20.7,87
825,0.9,1.8,11.88,33.84,60.0,20.7,87
826,0.9,1.8,11.88,33.84,60.0,20.7,87
827,0.9,1.8,11.88,33.84,60.0,20.7,87
828,0.9,1.8,11.88,33.84,60.0,20.7,87
829,0.9,1.8,11.88,33.84,60.0,20.7,87
830,0.9,1.8,11.88,33.84,60.0,20.7,87
831,0.9,1.8,11.88,33.84,60.0,20.7,87
832,0.9,1.8,11.88,33.84,60.0,20.7,87
833,0.9,1.8,11.88,33.84,60.0,20.7,87
834,0.9,1.8,11.88,33.84,60.0,20.7,87
835,0.9,1.8,11.88,33.84,60.0,20.7,87
836,0.9,1.8,11.88,33.84,60.0,20.7,87
837,0.9,1.8,11.88,33.84,60.0,20.7,87
838,0.9,1.8,11.88,33.84,60.0,20.7,87
839,0.9,1.8,11.88,33.84,60.0,20.7,87
840,0.9,1.8,11.88,33.84,60.0,20.7,87
841,0.9,1.8,11.88,33.84,60.0,20.7,87
842,0.9,1.8,11.88,33.84,60.0,20.7,87
843,0.9,1.8,11.88,33.84,60.0,20.7,87
844,0.9,1.8,11.88,33.84,60.0,20.7,87
845,0.9,1.8,11.88,33.84,60.0,20.7,87
846,0.9,1.8,11.88,33.84,60.0,20.7,87
847,0.9,1.8,11.88,33.84,60.0,20.7,87
848,0.9,1.8,11.88,33.84,60.0,20.7,87
849,0.9,1.8,11.88,33.84,60.0,20.7,87
850,0.9,1.8,11.88,33.84,60.0,20.7,87
851,0.9,1.8,11.88,33.84,60.0,20.7,87
852,0.9,1.8,11.88,33.84,60.0,20.7,87
853,0.9,1.8,11.88,33.84,60.0,20.7,87
854,0.9,1.8,11.88,33.84,60.0,20.7,87
855,0.9,1.8,11.88,33.84,60.0,20.7,87
856,0.9,1.8,11.88,33.84,60.0,20.7,87
857,0.9,1.8,11.88,33.84,60.0,20.7,87
858,0.9,1.8,11.88,33.84,60.0,20.7,87
859,0.9,1.8,11.88,33.84,60.0,20.7,87
860,0.9,1.8,11.88,33.84,60.0,20.7,87
861,0.9,1.8,11.88,33.84,60.0,20.7,87
862,0.9,1.8,11.88,33.84,60.0,20.7,87
863,0.9,1.8,11.88,33.84,60.0,20.7,87
864,0.9,1.8,11.88,33.84,60.0,20.7,87
865,0.9,1.8,11.88,33.84,60.0,20.7,87
866,0.9,1.8,11.88,33.84,60.0,20.7,87
867,0.9,1.8,11.88,33.84,60.0,20.7,87
868,0.9,1.8,11.88,33.84,60.0,20.7,87
869,0.9,1.8,11.88,33.84,60.0,20.7,87
870,0.9,1.8,11.88,33.84,60.0,20.7,87
871,0.9,1.8,11.88,33.84,60.0,20.7,87
872,0.9,1.8,11.88,33.84,60.0,20.7,87
873,0.9,1.8,11.88,33.84,60.0,20.7,87
874,0.9,1.8,11.88,33.84,60.0,20.7,87
875,0.9,1.8,11.88,33.84,60.0,20.7,87
876,0.9,1.8,11.88,33.84,60.0,20.7,87
877,0.9,1.8,11.88,33.84,60.0,20.7,87
878,0.9,1.8,11.88,33.84,60.0,20.7,87
879,0.9,1.8,11.88,33.84,60.0,20.7,87
880,0.9,1.8,11.88,33.84,60.0,20.7,87
881,0.9,1.8,11.88,33.84,60.0,20.7,87
882,0.9,1.8,11.88,33.84,60.0,20.7,87
883,0.9,1.8,11.88,33.84,60.0,20.7,87
884,0.9,1.8,11.88,33.84,60.0,20.7,87
885,0.9,1.8,11.88,33.84,60.0,20.7,87
886,0.9,1.8,11.88,33.84,60.0,20.7,87
887,0.9,1.8,11.88,33.84,60.0,20.7,87
888,0.9,1.8,11.88,33.84,60.0,20.7,87
889,0.9,1.8,11.88,33.84,60.0,20.7,87
890,0.9,1.8,11.88,33.84,60.0,20.7,87
891,0.9,1.8,11.88,33.84,60.0,20.7,87
892,0.9,1.8,11.88,33.84,60.0,20.7,87
893,0.9,1.8,11.88,33.84,60.0,20.7,87
894,0.9,1.8,11.88,33.84,60.0,20.7,87
895,0.9,1.8,11.88,33.84,60.0,20.7,87
896,0.9,1.8,11.88,33.84,60.0,20.7,87
897,0.9,1.8,11.88,33.84,60.0,20.7,87
898,0.9,1.8,11.88,33.84,60.0,20.7,87
899,0.9,1.8,11.88,33.84,60.0,20.7,87
900,0.9,1.8,11.88,33.84,60.0,20.7,87
901,0.9,1.8,11.88,33.84,60.0,20.7,87
902,0.9,1.8,11.88,33.84,60.0,20.7,87
903,0.9,1.8,11.88,33.84,60.0,20.7,87
904,0.9,1.8,11.88,33.84,60.0,20.7,87
905,0.9,1.8,11.88,33.84,60.0,20.7,87
906,0.9,1.8,11.88,33.84,60.0,20.7,87
907,0.9,1.8,11.88,33.84,60.0,20.7,87
908,0.9,1.8,11.88,33.84,60.0,20.7,87
909,0.9,1.8,11.88,33.84,60.0,20.7,87
910,0.9,1.8,11.88,33.84,60.0,20.7,87
911,0.9,1.8,11.88,33.84,60.0,20.7,87
912,0.9,1.8,11.88,33.84,60.0,20.7,87
913,0.9,1.8,11.88,33.84,60.0,20.7,87
914,0.9,1.8,11.88,33.84,60.0,20.7,87
915,0.9,1.8,11.88,33.84,60.0,20.7,87
916,0.9,1.8,11.88,33.84,60.0,20.7,87
917,0.9,1.8,11.88,33.84,60.0,20.7,87
918,0.9,1.8,11.88,33.84,60.0,20.7,87
919,0.9,1.8,11.88,33.84,60.0,20.7,87
920,0.9,1.8,11.88,33.84,60.0,20.7,87
921,0.9,1.8,11.88,33.84,60.0,20.7,87
922,0.9,1.8,11.88,33.84,60.0,20.7,87
923,0.9,1.8,11.88,33.84,60.0,20.7,87
924,0.9,1.8,11.88,33.84,60.0,20.7,87
925,0.9,1.8,11.88,33.84,60.0,20.7,87
926,0.9,1.8,11.88,33.84,60.0,20.7,87
927,0.9,1.8,11.88,33.84,60.0,20.7,87
928,0.9,1.8,11.88,33.84,60.0,20.7,87
929,0.9,1.8,11.88,33.84,60.0,20.7,87
930,0.9,1.8,11.88,33.84,60.0,20.7,87
931,0.9,1.8,11.88,33.84,60.0,20.7,87
932,0.9,1.8,11.88,33.84,60.0,20.7,87
933,0.9,1.8,11.88,33.84,60.0,20.7,87
934,0.9,1.8,11.88,33.84,60.0,20.7,87
935,0.9,1.8,11.88,33.84,60.0,20.7,87
936,0.9,1.8,11.88,33.84,60.0,20.7,87
937,0.9,1.8,11.88,33.84,60.0,20.7,87
938,0.9,1.8,11.88,33.84,60.0,20.7,87
939,0.9,1.8,11.88,33.84,60.0,20.7,87
940,0.9,1.8,11.88,33.84,60.0,20.7,87
941,0.9,1.8,11.88,33.84,60.0,20.7,87
942,0.9,1.8,11.88,33.84,60.0,20.7,87
943,0.9,1.8,11.88,33.84,60.0,20.7,87
944,0.9,1.8,11.88,33.84,60.0,20.7,87
945,0.9,1.8,11.88,33.84,60.0,20.7,87
946,0.9,1.8,11.88,33.84,60.0,20.7,87
947,0.9,1.8,11.88,33.84,60.0,20.7,87
948,0.9,1.8,11.88,33.84,60.0,20.7,87
949,0.9,1.8,11.88,33.84,60.0,20.7,87
950,0.9,1.8,11.88,33.84,60.0,20.7,87
951,0.9,1.8,11.88,33.84,60.0,20.7,87
952,0.9,1.8,11.88,33.84,60.0,20.7,87
953,0.9,1.8,11.88,33.84,60.0,20.7,87
954,0.9,1.8,11.88,33.84,60.0,20.7,87
955,0.9,1.8,11.88,33.84,60.0,20.7,87
956,0.9,1.8,11.88,33.84,60.0,20.7,87
957,0.9,1.8,11.88,33.84,60.0,20.7,87
958,0.9,1.8,11.88,33.84,60.0,20.7,87
959,0.9,1.8,11.88,33.84,60.0,20.7,87
960,0.9,1.8,11.88,33.84,60.0,20.7,87
961,0.9,1.8,11.88,33.84,60.0,20.7,87
962,0.9,1.8,11.88,33.84,60.0,20.7,87
963,0.9,1.8,11.88,33.84,60.0,20.7,87
964,0.9,1.8,11.88,33.84,60.0,20.7,87
965,0.9,1.8,11.88,33.84,60.0,20.7,87
966,0.9,1.8,11.88,33.84,60.0,20.7,87
967,0.9,1.8,11.88,33.84,60.0,20.7,87
968,0.9,1.8,11.88,33.84,60.0,20.7,87
969,0.9,1.8,11.88,33.84,60.0,20.7,87
970,0.9,1.8,11.88,33.84,60.0,20.7,87
971,0.9,1.8,11.88,33.84,60.0,20.7,87
972,0.9,1.8,11.88,33.84,60.0,20.7,87
973,0.9,1.8,11.88,33.84,60.0,20.7,87
974,0.9,1.8,11.88,33.84,60.0,20.7,87
975,0.9,1.8,11.88,33.84,60.0,20.7,87
976,0.9,1.8,11.88,33.84,60.0,20.7,87
977,0.9,1.8,11.88,33.84,60.0,20.7,87
978,0.9,1.8,11.88,33.84,60.0,20.7,87
979,0.9,1.8,11.88,33.84,60.0,20.7,87
980,0.9,1.8,11.88,33.84,60.0,20.7,87
981,0.9,1.8,11.88,33.84,60.0,20.7,87
982,0.9,1.8,11.88,33.84,60.0,20.7,87
983,0.9,1.8,11.88,33.84,60.0,20.7,87
984,0.9,1.8,11.88,33.84,60.0,20.7,87
985,0.9,1.8,11.88,33.84,60.0,20.7,87
986,0.9,1.8,11.88,33.84,60.0,20.7,87
987,0.9,1.8,11.88,33.84,60.0,20.7,87
988,0.9,1.8,11.88,33.84,60.0,20.7,87
989,0.9,1.8,11.88,33.84,60.0,20.7,87
990,0.9,1.8,11.88,33.84,60.0,20.7,87
