,Iron_steel
28264,66505.0
28265,66453.42
28266,66595.97
28267,66507.92
28268,66607.35
28269,66626.73
28270,66856.73
28271,66740.81
28272,66879.17
28273,66893.39
28274,66974.65
28275,66944.81
28276,66812.07
28277,66884.28
28278,66759.06
28279,66636.25
28280,66501.35
28281,66385.64
28282,66174.05
28283,65775.41
28284,65528.51
28285,65137.82
28286,64722.2
28287,64494.26
28288,64036.68
28289,63548.13
28290,63175.39
28291,62895.72
28292,62477.13
28293,62156.92
28294,61915.29
28295,61696.89
28296,61480.1
28297,61008.23
28298,61060.27
28299,60966.46
28300,60872.14
28301,60806.64
28302,60771.22
28303,60849.89
28304,60736.4
28305,60930.56
28306,60604.21
28307,60664.31
28308,60599.72
28309,60367.88
28310,60264.56
28311,60026.72
28312,59689.5
28313,59278.85
28314,58886.46
28315,58233.19
28316,57880.26
28317,56690.56
28318,55574.5
28319,55178.78
28320,55170.62
28321,55118.53
28322,55233.66
28323,55402.57
28324,55199.71
28325,55172.4
28326,55502.62
28327,55686.67
28328,55749.47
28329,55768.69
28330,55547.17
28331,55397.51
28332,55347.77
28333,55173.11
28334,55135.15
28335,55170.35
28336,55240.69
28337,55380.56
28338,55691.24
28339,55950.22
28340,56315.8
28341,57010.67
28342,57616.52
28343,58220.24
28344,59048.23
28345,59964.73
28346,60823.78
28347,61445.26
28348,62400.03
28349,63148.33
28350,63925.44
28351,64646.24
28352,65282.56
28353,65734.18
28354,66175.94
28355,66315.92
28356,66473.07
28357,66807.07
28358,66634.79
28359,66516.7
28360,66672.63
28361,66632.03
28362,66622.49
28363,66637.6
28364,66546.41
28365,66558.04
28366,66692.31
28367,66747.57
28368,67023.75
28369,66948.49
28370,66921.61
28371,67037.48
28372,66921.21
28373,66930.21
28374,66708.34
28375,66791.26
28376,66512.7
28377,66226.95
28378,66072.32
28379,65935.88
28380,65264.93
28381,65119.52
28382,64723.72
28383,64355.71
28384,63973.23
28385,63640.75
28386,63195.96
28387,62809.68
28388,62359.56
28389,62187.55
28390,61731.68
28391,61476.29
28392,61375.37
28393,61249.02
28394,61016.8
28395,60846.78
28396,60934.48
28397,60834.43
28398,60828.59
28399,60853.03
28400,60711.64
28401,60690.5
28402,60810.69
28403,60549.3
28404,60482.94
28405,60348.82
28406,60039.04
28407,59931.12
28408,59629.62
28409,59258.2
28410,58877.03
28411,58446.49
28412,57747.99
28413,56927.57
28414,55636.47
28415,55319.41
28416,55283.49
28417,55117.42
28418,55286.08
28419,55188.0
28420,55219.04
28421,55489.35
28422,55640.11
28423,55563.34
28424,55784.66
28425,55790.69
28426,55734.19
28427,55508.89
28428,55397.6
28429,55285.51
28430,55153.72
28431,55118.96
28432,55263.29
28433,55311.11
28434,55611.76
28435,55967.39
28436,56381.22
28437,56841.12
28438,57428.88
28439,58338.3
28440,58929.71
28441,59651.92
28442,60813.37
28443,61538.09
28444,62379.3
28445,63282.44
28446,64084.1
28447,64609.74
28448,65200.65
28449,65498.59
28450,65913.74
28451,66381.61
28452,66494.56
28453,66628.43
28454,66691.1
28455,66707.53
28456,66711.48
28457,66595.02
28458,66632.19
28459,66648.79
28460,66563.58
28461,66642.63
28462,66760.09
28463,66800.85
28464,66845.11
28465,66783.96
28466,66969.17
28467,67121.39
28468,66884.63
28469,66999.09
28470,66892.17
28471,66884.69
28472,66465.5
28473,66280.72
28474,66194.95
28475,65641.4
28476,65403.18
28477,65084.48
28478,64656.21
28479,64331.59
28480,64088.02
28481,63490.63
28482,63176.04
28483,62671.83
28484,62496.38
28485,62158.27
28486,61879.69
28487,61609.86
28488,61222.39
28489,61128.04
28490,61051.32
28491,60878.82
28492,60939.64
28493,60625.51
28494,60882.09
28495,60877.36
28496,60790.72
28497,60645.27
28498,60872.57
28499,60535.92
28500,60474.75
28501,60463.12
28502,60242.82
28503,60040.39
28504,59514.43
28505,59294.53
28506,58848.45
28507,58373.93
28508,57761.86
28509,56829.06
28510,55509.43
28511,55221.28
28512,55335.74
28513,55257.86
28514,55447.5
28515,55289.97
28516,55369.53
28517,54639.46
28518,53523.56
28519,52794.6
28520,51996.91
28521,51448.16
28522,50906.35
28523,50603.0
28524,50324.2
28525,50084.55
28526,49867.36
28527,49760.87
28528,49616.16
28529,49691.37
28530,49545.33
28531,49610.86
28532,49540.87
28533,49578.4
28534,49756.76
28535,49749.25
28536,49836.6
28537,49875.79
28538,49939.46
28539,49939.24
28540,49961.95
28541,50183.3
28542,50154.94
28543,50248.45
28544,50090.79
28545,50272.43
28546,50198.09
28547,50238.51
28548,50157.97
28549,50360.16
28550,50469.89
28551,50444.39
28552,50329.93
28553,50324.72
28554,50409.44
28555,50364.21
28556,50402.03
28557,50344.69
28558,50481.3
28559,50426.71
28560,50314.71
28561,50308.01
28562,50290.73
28563,50236.45
28564,50174.76
28565,50126.26
28566,49965.95
28567,49998.18
28568,49879.47
28569,49875.74
28570,49487.89
28571,49455.99
28572,49410.49
28573,49076.54
28574,48994.9
28575,48882.85
28576,48771.17
28577,48566.01
28578,48487.56
28579,48309.81
28580,48358.01
28581,48223.11
28582,48274.02
28583,48245.07
28584,48305.86
28585,48191.24
28586,48345.93
28587,48029.85
28588,48043.61
28589,48229.33
28590,48133.69
28591,48144.91
28592,48000.52
28593,48135.8
28594,48126.14
28595,48059.18
28596,48195.32
28597,48332.03
28598,48058.99
28599,47997.84
28600,47995.36
28601,47993.11
28602,48007.28
28603,48190.59
28604,48111.36
28605,47920.85
28606,47986.14
28607,48197.95
28608,48110.03
28609,48075.29
28610,48140.55
28611,48261.53
28612,48157.58
28613,48082.86
28614,48212.0
28615,48134.74
28616,48162.15
28617,48201.27
28618,47999.84
28619,48120.98
28620,48256.77
28621,48325.0
28622,48011.36
28623,48213.03
28624,48235.25
28625,48106.36
28626,48147.28
28627,48208.81
28628,47991.68
28629,48082.62
28630,48196.84
28631,48136.04
28632,48118.03
28633,48067.67
28634,48189.81
28635,48119.25
28636,48148.5
28637,48225.71
28638,48056.05
28639,48157.75
28640,48095.16
28641,48115.14
28642,47905.25
28643,48147.74
28644,48113.95
28645,48221.74
28646,48152.29
28647,48131.12
28648,48181.64
28649,48166.8
28650,48110.9
28651,48183.51
28652,47895.14
28653,48187.16
28654,48321.3
28655,48078.11
28656,47895.28
28657,48239.52
28658,48149.45
28659,48129.36
28660,48261.96
28661,48166.8
28662,48015.2
28663,48115.79
28664,48194.32
28665,48129.17
28666,47958.7
28667,48135.42
28668,48304.86
28669,47954.99
28670,48086.54
28671,48054.53
28672,48092.46
28673,48010.63
28674,47954.16
28675,48157.4
28676,48121.58
28677,48149.66
28678,48177.91
28679,48056.59
28680,48207.11
28681,47949.29
28682,48152.18
28683,48193.43
28684,48059.78
28685,48142.5
28686,48227.2
28687,48134.01
28688,48104.14
28689,48066.32
28690,48276.21
28691,48276.24
28692,48494.4
28693,48806.69
28694,49009.36
28695,49486.62
28696,50083.47
28697,50550.37
28698,51179.63
28699,52097.97
28700,53046.04
28701,54039.45
28702,55104.5
28703,55210.55
28704,55096.39
28705,55286.65
28706,55226.34
28707,55281.27
28708,55176.3
28709,55367.89
28710,55570.67
28711,55780.66
28712,55817.62
28713,55753.39
28714,55746.87
28715,55436.96
28716,55365.7
28717,55296.71
28718,55271.08
28719,55108.9
28720,55119.9
28721,55392.81
28722,55607.51
28723,55876.82
28724,56325.39
28725,56981.72
28726,57611.6
28727,58182.18
28728,59008.73
28729,59884.36
28730,60623.3
28731,61555.31
28732,62462.4
28733,63319.04
28734,63967.39
28735,64575.79
28736,65201.78
28737,65746.59
28738,66232.17
28739,66355.85
28740,66478.18
28741,66644.82
28742,66698.48
28743,66580.5
28744,66596.88
28745,66604.08
28746,66455.66
28747,66503.97
28748,66586.94
28749,66585.48
28750,66843.13
28751,66711.64
28752,66783.47
28753,66901.45
28754,66868.19
28755,66994.66
28756,66918.56
28757,66879.85
28758,66744.57
28759,66646.14
28760,66469.91
28761,66230.66
28762,66148.15
28763,65694.15
28764,65596.12
28765,65227.33
28766,64710.88
28767,64333.27
28768,64005.92
28769,63547.91
28770,63148.19
28771,62848.09
28772,62401.66
28773,62097.09
28774,61978.17
28775,61527.79
28776,61429.74
28777,61162.83
28778,61198.11
28779,61037.13
28780,60845.7
28781,60935.29
28782,60795.26
28783,60863.08
28784,60727.62
28785,60689.91
28786,60699.07
28787,60730.78
28788,60465.36
28789,60461.42
28790,60219.98
28791,59878.62
28792,59689.28
28793,59349.74
28794,58838.02
28795,58309.53
28796,57569.0
28797,56872.96
28798,55713.16
28799,55249.64
28800,55311.11
28801,55219.25
28802,55247.23
28803,55243.18
28804,55153.4
28805,55337.61
28806,55618.73
28807,55682.13
28808,55778.96
28809,55728.7
28810,55550.23
28811,55571.94
28812,55350.12
28813,55127.69
28814,55134.02
28815,55255.99
28816,55180.7
28817,55289.16
28818,55560.99
28819,56097.66
28820,56310.28
28821,56909.67
28822,57531.53
28823,58223.43
28824,58840.42
28825,59944.02
28826,60736.0
28827,61540.96
28828,62489.81
28829,63256.87
28830,63742.88
28831,64546.89
28832,65172.18
28833,65604.69
28834,66113.68
28835,66330.14
28836,66446.04
28837,66563.36
28838,66602.26
28839,66759.84
28840,66640.52
28841,66722.75
28842,66528.95
28843,66611.73
28844,66511.48
28845,66700.5
28846,66749.68
28847,66800.8
28848,66950.81
28849,66831.97
28850,66982.68
28851,66962.81
28852,66883.41
28853,66755.73
28854,66920.91
28855,66720.75
28856,66640.54
28857,66325.3
28858,66157.67
28859,65909.12
28860,65450.44
28861,65104.89
28862,64629.07
28863,64359.79
28864,64023.38
28865,63691.41
28866,63068.52
28867,62819.41
28868,62556.77
28869,62150.21
28870,61767.47
28871,61441.5
28872,61520.98
28873,61086.06
28874,61038.94
28875,61006.07
28876,60870.17
28877,60766.82
28878,60829.4
28879,60789.36
28880,60788.36
28881,60782.98
28882,60670.74
28883,60705.26
28884,60602.99
28885,60275.48
28886,60150.88
28887,59835.75
28888,59493.56
28889,59247.87
28890,58864.02
28891,58347.0
28892,57727.06
28893,56849.98
28894,55742.92
28895,55385.59
28896,55268.7
28897,55130.31
28898,55117.26
28899,55314.49
28900,55376.62
28901,55376.08
28902,55547.09
28903,55643.3
28904,55590.45
28905,55741.33
28906,55520.92
28907,55588.78
28908,55413.38
28909,55158.08
28910,55119.63
28911,55274.46
28912,55363.1
28913,55325.06
28914,55751.44
28915,55949.08
28916,56397.22
28917,56880.23
28918,57539.07
28919,58190.4
28920,59028.2
28921,59881.52
28922,60646.84
28923,61551.55
28924,62617.03
28925,63330.59
28926,63956.72
28927,64705.93
28928,65241.93
28929,65643.4
28930,66104.06
28931,66247.64
28932,66436.28
28933,66503.08
28934,66738.73
28935,66672.82
28936,66642.81
28937,66624.22
28938,66580.18
28939,66644.68
28940,66579.53
28941,66772.63
28942,66752.22
28943,66758.11
28944,66895.17
28945,66920.34
28946,66983.06
28947,66886.9
28948,67088.22
28949,66903.1
28950,66748.57
28951,66650.9
28952,66503.35
28953,66401.97
28954,66163.94
28955,65834.64
28956,65517.08
28957,65219.81
28958,64684.19
28959,64404.12
28960,64057.55
28961,63497.6
28962,63238.59
28963,62801.13
28964,62453.61
28965,62106.26
28966,61876.53
28967,61612.35
28968,61401.19
28969,61277.92
28970,61147.21
28971,60909.53
28972,60981.93
28973,60742.08
28974,60924.97
28975,60658.95
28976,60839.54
28977,60703.4
28978,60695.15
28979,60611.91
28980,60457.28
28981,60258.83
28982,60266.42
28983,60018.47
28984,59578.09
28985,59279.18
28986,58852.32
28987,58485.5
28988,57642.83
28989,56752.9
28990,55650.52
28991,55257.34
28992,55150.45
28993,55200.33
28994,55124.64
28995,55238.5
28996,55081.9
28997,55515.46
28998,55394.51
28999,55794.5
29000,55687.05
29001,55601.43
29002,55603.29
29003,55580.56
29004,55310.79
29005,55183.62
29006,55266.29
29007,55271.86
29008,55334.12
29009,55275.43
29010,55537.85
29011,56005.34
29012,56229.61
29013,56965.69
29014,57743.77
29015,58249.82
29016,59107.27
29017,59893.68
29018,60724.7
29019,61540.2
29020,62400.63
29021,63129.51
29022,64013.08
29023,64533.43
29024,65303.92
29025,65698.66
29026,66077.19
29027,66319.63
29028,66481.99
29029,66583.31
29030,66535.19
29031,66421.84
29032,66651.47
29033,66589.15
29034,66565.23
29035,66610.32
29036,66656.6
29037,66658.9
29038,66621.11
29039,66799.02
29040,66772.71
29041,66787.85
29042,66907.37
29043,67103.12
29044,66964.6
29045,66957.49
29046,66838.89
29047,66684.12
29048,66389.21
29049,66445.31
29050,65929.18
29051,65848.21
29052,65506.48
29053,65223.46
29054,64783.3
29055,64429.48
29056,64043.93
29057,63526.85
29058,63180.98
29059,62877.85
29060,62584.57
29061,62110.23
29062,61769.28
29063,61535.71
29064,61270.0
29065,61167.81
29066,60967.68
29067,60933.45
29068,60760.74
29069,60755.49
29070,60775.09
29071,60777.6
29072,60673.42
29073,60742.38
29074,60593.45
29075,60534.52
29076,60351.61
29077,60318.06
29078,60306.19
29079,59942.96
29080,59594.74
29081,59251.79
29082,58919.28
29083,58363.49
29084,57736.69
29085,56715.0
29086,55649.44
29087,55095.6
29088,55390.0
29089,55115.23
29090,55188.33
29091,55208.12
29092,55125.5
29093,55439.23
29094,55604.4
29095,55682.1
29096,55877.36
29097,55685.53
29098,55674.64
29099,55570.07
29100,55406.76
29101,55252.61
29102,55207.06
29103,55058.62
29104,55281.46
29105,55302.54
29106,55506.03
29107,55941.08
29108,56385.92
29109,56834.57
29110,57462.73
29111,58297.94
29112,58937.82
29113,59897.93
29114,60821.45
29115,61529.03
29116,62324.15
29117,63189.88
29118,64040.87
29119,64589.04
29120,65288.64
29121,65624.97
29122,66194.16
29123,66212.74
29124,66474.29
29125,66693.5
29126,66719.86
29127,66442.58
29128,66619.94
29129,66546.01
29130,66607.4
29131,66587.67
29132,66435.82
29133,66716.64
29134,66647.03
29135,66681.36
29136,66691.23
29137,66853.14
29138,66887.52
29139,66884.36
29140,66813.51
29141,66931.53
29142,66747.92
29143,66647.19
29144,66490.53
29145,66559.69
29146,66201.16
29147,65946.89
29148,65489.56
29149,65112.95
29150,64817.71
29151,64522.56
29152,64198.59
29153,63687.33
29154,63210.32
29155,62876.07
29156,62428.74
29157,62114.67
29158,61812.0
29159,61515.41
29160,61406.57
29161,61248.4
29162,61027.26
29163,60978.14
29164,60948.51
29165,60963.76
29166,60689.8
29167,60769.36
29168,60890.79
29169,60742.95
29170,60774.39
29171,60682.07
29172,60718.18
29173,60323.82
29174,60082.49
29175,59937.83
29176,59778.06
29177,59135.87
29178,58886.87
29179,58317.64
29180,57678.0
29181,56798.08
29182,55664.31
29183,55324.69
29184,55296.38
29185,55051.29
29186,55242.61
29187,55156.13
29188,55253.67
29189,54539.38
29190,53624.45
29191,52830.85
29192,52054.93
29193,51465.4
29194,51078.71
29195,50703.0
29196,50192.76
29197,50223.04
29198,49946.24
29199,49809.13
29200,49591.24
29201,49509.78
29202,49677.91
29203,49528.68
29204,49709.08
29205,49761.2
29206,49683.5
29207,49654.58
29208,49826.03
29209,49826.08
29210,50014.96
29211,50159.84
29212,50030.81
29213,49971.17
29214,50085.71
29215,50037.24
29216,50176.08
29217,50185.25
29218,50148.05
29219,50322.99
29220,50387.19
29221,50440.29
29222,50381.03
29223,50405.57
29224,50382.95
29225,50352.99
29226,50432.09
29227,50351.45
29228,50426.77
29229,50360.43
29230,50337.45
29231,50339.34
29232,50318.96
29233,50278.81
29234,50138.16
29235,50198.77
29236,50192.98
29237,50291.41
29238,50027.16
29239,49989.71
29240,49930.81
29241,49713.94
29242,49613.65
29243,49525.46
29244,49340.47
29245,49136.8
29246,48905.39
29247,48862.0
29248,48779.95
29249,48540.6
29250,48449.63
29251,48519.59
29252,48350.01
29253,48327.0
29254,48256.61
29255,48239.17
29256,48222.14
29257,48200.05
29258,48047.12
29259,48101.57
29260,48328.44
29261,48021.9
29262,48159.18
29263,48209.6
29264,48183.37
29265,48007.49
29266,48233.41
29267,48099.43
29268,48270.56
29269,48090.24
29270,48038.28
29271,48128.74
29272,48064.62
29273,48125.28
29274,48108.03
29275,48230.39
29276,48102.68
29277,48062.29
29278,48140.74
29279,48023.98
29280,48093.19
29281,48326.76
29282,47901.79
29283,48031.39
29284,47954.75
29285,48205.27
29286,48200.32
29287,48198.27
29288,48101.6
29289,48227.79
29290,47977.86
29291,48174.99
29292,48160.59
29293,48012.36
29294,48138.44
29295,48220.52
29296,48087.7
29297,48083.89
29298,48154.85
29299,48119.49
29300,47983.87
29301,47927.72
29302,48150.42
29303,48055.42
29304,48086.68
29305,48043.18
29306,48085.78
29307,48123.79
29308,48031.55
29309,48094.68
29310,48076.19
29311,48161.96
29312,48097.62
29313,48082.84
29314,48186.73
29315,48083.78
29316,48110.19
29317,48250.58
29318,48083.13
29319,48049.13
29320,48019.96
29321,48064.89
29322,48163.67
29323,48295.08
29324,48132.63
29325,48102.9
29326,48158.88
29327,48026.96
29328,48035.07
29329,48140.77
29330,48130.15
29331,48213.73
29332,48084.65
29333,48092.3
29334,47989.06
29335,48062.91
29336,48212.63
29337,48238.87
29338,48020.87
29339,48111.55
29340,48147.37
29341,48043.53
29342,48278.88
29343,48184.48
29344,48317.46
29345,48062.59
29346,48117.55
29347,47971.67
29348,48140.69
29349,48062.29
29350,48016.06
29351,48016.71
29352,47942.83
29353,48144.58
29354,48015.74
29355,47964.21
29356,48133.12
29357,48163.23
29358,48101.35
29359,48223.63
29360,48171.62
29361,48204.16
29362,48351.55
29363,48470.72
29364,48707.75
29365,48822.83
29366,49099.41
29367,49531.11
29368,50115.96
29369,50495.38
29370,51252.92
29371,52099.86
29372,53145.28
29373,54042.45
29374,55145.72
29375,55147.8
29376,55345.2
29377,55180.35
29378,55240.48
29379,55082.11
29380,55288.05
29381,55425.79
29382,55465.69
29383,55652.28
29384,55642.14
29385,55660.93
29386,55493.11
29387,55396.7
29388,55401.19
29389,55152.37
29390,55158.89
29391,55279.19
29392,55186.87
29393,55470.91
29394,55794.59
29395,55926.78
29396,56343.86
29397,56946.6
29398,57491.25
29399,58282.04
29400,58977.89
29401,59873.7
29402,60779.12
29403,61612.54
29404,62324.47
29405,63333.81
29406,64043.28
29407,64709.9
29408,65212.51
29409,65646.19
29410,66159.26
29411,66411.89
29412,66446.66
29413,66698.88
29414,66645.41
29415,66512.08
29416,66502.97
29417,66519.81
29418,66596.02
29419,66525.19
29420,66560.2
29421,66677.26
29422,66872.66
29423,66885.31
29424,66872.25
29425,66969.92
29426,66984.2
29427,66867.6
29428,66928.86
29429,66835.78
29430,66802.48
29431,66778.79
29432,66410.92
29433,66358.26
29434,66261.72
29435,65856.13
29436,65504.56
29437,65208.27
29438,64693.71
29439,64477.09
29440,63985.43
29441,63659.83
29442,63134.43
29443,62846.06
29444,62492.87
29445,62129.21
29446,61852.71
29447,61416.98
29448,61301.27
29449,61018.02
29450,61020.29
29451,60979.17
29452,60865.87
29453,60866.3
29454,60784.15
29455,60814.94
29456,60699.42
29457,60837.81
29458,60671.52
29459,60751.49
29460,60460.28
29461,60479.23
29462,60172.05
29463,59850.08
29464,59508.94
29465,59333.81
29466,58760.08
29467,58375.77
29468,57841.28
29469,56789.13
29470,55631.46
29471,55250.86
29472,55276.13
29473,55174.11
29474,55256.86
29475,55199.49
29476,55246.37
29477,55304.84
29478,55574.91
29479,55696.37
29480,55789.56
29481,55736.25
29482,55581.64
29483,55482.4
29484,55296.19
29485,55185.46
29486,55098.98
29487,55119.26
29488,55269.21
29489,55470.72
29490,55760.14
29491,55971.12
29492,56552.29
29493,56790.78
29494,57461.92
29495,58216.67
29496,58961.97
29497,59804.01
29498,60691.83
29499,61558.82
29500,62427.77
29501,63196.07
29502,63978.61
29503,64630.02
29504,65244.52
29505,65649.87
29506,66038.53
29507,66315.44
29508,66364.29
29509,66663.33
29510,66699.29
29511,66673.47
29512,66586.75
29513,66667.17
29514,66595.24
29515,66541.74
29516,66575.61
29517,66599.43
29518,66668.88
29519,66694.18
29520,66969.25
29521,66984.79
29522,66970.14
29523,66894.34
29524,66997.58
29525,66849.7
29526,66710.07
29527,66576.74
29528,66673.42
29529,66485.29
29530,66183.86
29531,65706.69
29532,65423.7
29533,65098.78
29534,64696.58
