,demand
30157,51414.4
30158,51594.93
30159,51927.42
30160,52689.51
30161,53254.87
30162,53914.1
30163,54496.44
30164,56457.19
30165,57323.979999999996
30166,58492.37
30167,60334.020000000004
30168,63615.21
30169,66324.24
30170,68769.11
30171,70818.82
30172,73210.73
30173,74475.73
30174,75061.77
30175,75786.99
30176,76165.75
30177,76697.06
30178,77396.14
30179,77812.03
30180,77355.63
30181,77835.21
30182,78013.02
30183,78381.37
30184,78081.69
30185,78157.72
30186,78426.22
30187,78313.62
30188,78511.74
30189,78643.1
30190,78720.9
30191,78655.73
30192,78717.59
30193,78681.51
30194,79055.8
30195,79137.19
30196,78848.45
30197,78486.39
30198,78271.26
30199,77914.39
30200,77855.99
30201,78000.01
30202,77985.76
30203,77821.98
30204,77829.49
30205,77666.86
30206,77688.34
30207,77421.55
30208,77712.95
30209,77716.12
30210,78168.82
30211,79127.1
30212,80026.86
30213,80406.39
30214,80619.86
30215,80373.83
30216,80362.59
30217,79954.69
30218,80095.17
30219,79898.42
30220,79588.66
30221,78646.94
30222,78369.74
30223,77811.82
30224,75928.11
30225,74583.58
30226,73800.71
30227,72640.34
30228,70965.17
30229,70103.92
30230,69371.04
30231,68421.81
30232,67405.41
30233,66741.91
30234,65604.8
30235,64571.88
30236,63349.729999999996
30237,62010.35
30238,61259.1
30239,60306.03
30240,58769.03
30241,58286.15
30242,57910.78
30243,57370.37
30244,56775.89
30245,56407.16
30246,56179.29
30247,55874.06
30248,55634.06
30249,55527.979999999996
30250,55450.83
30251,55309.44
30252,55843.75
30253,55855.81
30254,55773.75
30255,55726.63
30256,56527.729999999996
30257,57053.58
30258,57584.78
30259,58193.13
30260,60089.14
30261,60839.89
30262,62138.92
30263,63231.5
30264,66594.35
30265,68781.45
30266,70568.0
30267,72089.92
30268,74471.28
30269,75494.38
30270,76052.87
30271,76725.19
30272,77284.88
30273,77840.83
30274,78110.04
30275,78093.8
30276,77971.76
30277,78243.53
30278,78415.59
30279,78532.24
30280,78446.79
30281,78678.77
30282,79358.7
30283,79664.21
30284,79647.72
30285,80034.93
30286,79856.69
30287,79781.09
30288,79745.51
30289,79758.02
30290,79694.55
30291,79654.25
30292,79454.84
30293,78730.74
30294,78430.36
30295,77525.82
30296,78215.89
30297,78031.08
30298,77597.12
30299,77338.57
30300,77289.55
30301,76985.61
30302,76505.39
30303,76337.46
30304,76304.83
30305,76439.44
30306,76991.92
30307,77933.51
30308,78988.36
30309,79657.24
30310,79961.22
30311,79907.67
30312,80141.73
30313,79686.73
30314,79166.4
30315,79047.03
30316,78494.63
30317,77915.52
30318,77519.28
30319,76907.28
30320,75738.24
30321,74500.48
30322,73352.59
30323,72401.86
30324,71434.6
30325,70615.3
30326,69396.5
30327,68346.96
30328,68093.26
30329,67187.06
30330,65972.14
30331,65199.81
30332,63825.49
30333,62753.57
30334,61611.74
30335,60839.07
30336,59189.16
30337,58631.85
30338,58310.94
30339,57790.3
30340,57583.270000000004
30341,57400.09
30342,57175.21
30343,57014.979999999996
30344,56177.229999999996
30345,55993.63
30346,56164.42
30347,56204.79
30348,56331.26
30349,56475.44
30350,56749.54
30351,56927.89
30352,57806.09
30353,58030.36
30354,58433.13
30355,59104.09
30356,60610.8
30357,61165.38
30358,62127.39
30359,63279.96
30360,65614.93
30361,67988.82
30362,70092.84
30363,71770.69
30364,73884.33
30365,74754.08
30366,75156.84
30367,75550.85
30368,76301.82
30369,76811.12
30370,76883.15
30371,76410.17
30372,75933.48
30373,76220.78
30374,76389.52
30375,76413.92
30376,76387.52
30377,76418.93
30378,76854.7
30379,77082.05
30380,77211.01
30381,77756.76
30382,78025.18
30383,77936.09
30384,77466.31
30385,77391.79
30386,77142.57
30387,77435.2
30388,77568.49
30389,77450.79
30390,77077.86
30391,76440.84
30392,75814.87
30393,75634.86
30394,75435.51
30395,75233.07
30396,75556.52
30397,75349.41
30398,75098.12
30399,74838.36
30400,75060.51
30401,75236.13
30402,75741.28
30403,76683.51
30404,77613.93
30405,77966.63
30406,78018.74
30407,77910.82
30408,77758.5
30409,77333.08
30410,76926.72
30411,76842.05
30412,76171.41
30413,75603.57
30414,75078.48
30415,74175.33
30416,73289.18
30417,72138.17
30418,71163.11
30419,70374.82
30420,69611.0
30421,68742.84
30422,67813.42
30423,66743.76
30424,66292.15
30425,65321.07
30426,64072.36
30427,63195.82
30428,62089.99
30429,60747.49
30430,59819.78
30431,59243.06
30432,58195.89
30433,57517.01
30434,57363.49
30435,56751.42
30436,56121.770000000004
30437,55683.47
30438,55505.26
30439,54973.87
30440,54035.53
30441,53805.26
30442,53811.5
30443,53992.75
30444,54249.32
30445,54214.1
30446,54419.75
30447,54555.95
30448,55606.05
30449,55716.2
30450,56035.81
30451,56612.42
30452,58073.78
30453,58741.270000000004
30454,59693.63
30455,61103.5
30456,64161.04
30457,66616.48
30458,68732.5
30459,70489.88
30460,72331.36
30461,73220.98
30462,73511.23
30463,73888.94
30464,74437.5
30465,75004.09
30466,75253.55
30467,75510.69
30468,74424.34
30469,74278.62
30470,74756.91
30471,74869.96
30472,75740.29
30473,75691.45
30474,75725.77
30475,75740.32
30476,75648.08
30477,75770.1
30478,75803.01
30479,75948.33
30480,76026.0
30481,75745.57
30482,75850.32
30483,75893.63
30484,75304.25
30485,74512.7
30486,73622.35
30487,73022.7
30488,73546.98
30489,73753.32
30490,73417.77
30491,73462.26
30492,73497.19
30493,73172.48
30494,72807.08
30495,72722.03
30496,72642.36
30497,72935.37
30498,73779.81
30499,74958.19
30500,76284.47
30501,76794.0
30502,76934.59
30503,76890.84
30504,76780.34
30505,76614.05
30506,76758.29
30507,76615.68
30508,76789.88
30509,76194.92
30510,75635.35
30511,74814.18
30512,73398.91
30513,72314.55
30514,71433.1
30515,70306.89
30516,69440.44
30517,68857.87
30518,67950.02
30519,66979.3
30520,66565.27
30521,65999.23
30522,65115.31
30523,64288.08
30524,63135.8
30525,62188.7
30526,61636.31
30527,60769.74
30528,58505.229999999996
30529,57947.9
30530,57915.04
30531,57533.87
30532,56872.05
30533,56298.520000000004
30534,56098.35
30535,55765.95
30536,54949.4
30537,54820.020000000004
30538,54913.87
30539,54947.25
30540,54957.57
30541,55219.32
30542,55539.66
30543,55819.99
30544,56621.75
30545,57161.16
30546,57734.2
30547,58039.6
30548,59697.78
30549,60381.45
30550,61548.54
30551,62682.26
30552,65263.5
30553,67634.54
30554,69338.5
30555,71295.69
30556,73431.13
30557,74152.76
30558,74953.74
30559,75640.39
30560,76512.68
30561,77307.92
30562,77488.09
30563,77624.39
30564,77333.95
30565,77479.1
30566,77420.27
30567,77533.16
30568,77497.65
30569,77394.91
30570,77452.41
30571,76603.7
30572,75909.18
30573,75992.72
30574,76684.55
30575,76975.63
30576,77155.03
30577,76671.29
30578,76350.47
30579,76027.72
30580,75870.12
30581,75354.3
30582,74484.11
30583,73444.91
30584,73543.86
30585,73408.75
30586,73219.67
30587,72954.4
30588,73066.63
30589,72844.02
30590,72462.97
30591,72349.39
30592,72626.51
30593,72703.55
30594,73225.47
30595,74164.28
30596,75066.68
30597,75284.8
30598,75432.14
30599,75381.2
30600,75083.01
30601,74534.06
30602,74084.11
30603,73592.11
30604,72805.7
30605,71908.92
30606,71309.84
30607,70466.34
30608,68906.95
30609,67564.11
30610,66466.54
30611,65731.66
30612,65279.87
30613,64279.43
30614,63592.55
30615,63068.62
30616,63163.75
30617,62134.85
30618,61208.4
30619,60579.96
30620,59617.61
30621,58842.69
30622,58283.03
30623,57764.85
30624,55817.2
30625,55112.76
30626,54386.57
30627,53971.28
30628,53672.65
30629,53212.25
30630,52784.43
30631,52538.01
30632,52250.56
30633,51986.24
30634,51974.05
30635,51905.75
30636,52091.17
30637,52226.33
30638,52242.49
30639,52302.14
30640,52340.020000000004
30641,52373.14
30642,52571.14
30643,52317.24
30644,52429.59
30645,52148.1
30646,52406.46
30647,52564.38
30648,53302.47
30649,54018.729999999996
30650,54781.08
30651,55593.42
30652,56358.83
30653,56993.94
30654,57633.62
30655,58323.8
30656,59335.13
30657,60680.31
30658,61489.729999999996
30659,62575.3
30660,63685.81
30661,64522.39
30662,65194.16
30663,65381.85
30664,65795.89
30665,66144.39
30666,66104.81
30667,65974.15
30668,66796.55
30669,67143.66
30670,67517.94
30671,67369.3
30672,67557.55
30673,67641.8
30674,67151.99
30675,66816.99
30676,66135.49
30677,65938.46
30678,65684.78
30679,65334.85
30680,64820.9
30681,64391.04
30682,64548.91
30683,64250.520000000004
30684,64673.12
30685,64295.18
30686,64554.84
30687,64453.05
30688,64383.06
30689,64542.89
30690,65556.27
30691,66602.58
30692,67964.69
30693,68484.9
30694,68666.84
30695,69020.69
30696,69042.19
30697,68936.1
30698,68764.7
30699,68342.75
30700,68431.35
30701,67739.1
30702,67201.48
30703,66864.38
30704,65311.34
30705,64025.63
30706,63229.91
30707,62677.28
30708,61973.7
30709,61349.92
30710,60916.24
30711,60706.67
30712,60128.66
30713,59532.13
30714,58719.4
30715,57549.58
30716,56115.270000000004
30717,55085.86
30718,54363.59
30719,53765.14
30720,52655.81
30721,52040.58
30722,51539.36
30723,51252.09
30724,50658.53
30725,50361.08
30726,50155.2
30727,49759.07
30728,49524.28
30729,49106.81
30730,49082.59
30731,48824.84
30732,48811.17
30733,48635.44
30734,48702.520000000004
30735,48352.64
30736,48879.15
30737,48949.43
30738,49095.770000000004
30739,49117.66
30740,49005.85
30741,48719.0
30742,48726.46
30743,48393.45
30744,47789.25
30745,48091.2
30746,48347.35
30747,48846.85
30748,50026.68
30749,50570.06
30750,51136.09
30751,51336.32
30752,52635.43
30753,53439.87
30754,54609.1
30755,55537.45
30756,56375.69
30757,57347.8
30758,57900.59
30759,58462.770000000004
30760,58918.4
30761,59650.49
30762,60426.04
30763,60822.729999999996
30764,61651.12
30765,62278.69
30766,62866.07
30767,63074.82
30768,63098.46
30769,62867.28
30770,62636.4
30771,62554.0
30772,62397.79
30773,61818.64
30774,61540.770000000004
30775,61181.65
30776,61237.42
30777,61003.56
30778,60801.770000000004
30779,60630.4
30780,60746.11
30781,60380.8
30782,60674.18
30783,60841.87
30784,61105.270000000004
30785,61395.55
30786,62575.47
30787,63539.63
30788,64595.770000000004
30789,65022.93
30790,65631.25
30791,65960.46
30792,66277.38
30793,66408.26
30794,66171.88
30795,65640.34
30796,64989.58
30797,64540.31
30798,64079.16
30799,63574.8
30800,63452.54
30801,62559.979999999996
30802,61809.33
30803,61316.78
30804,61402.11
30805,61081.49
30806,60774.74
30807,60829.99
30808,61171.44
30809,60800.78
30810,59883.26
30811,59077.71
30812,57664.92
30813,56882.94
30814,56342.47
30815,55410.520000000004
30816,54120.62
30817,53614.38
30818,53128.31
30819,52480.59
30820,51950.61
30821,51723.34
30822,51497.13
30823,51748.76
30824,51074.0
30825,50979.229999999996
30826,50917.95
30827,50991.86
30828,50707.26
30829,50723.49
30830,51088.46
30831,51213.8
30832,52142.06
30833,52556.6
30834,53333.13
30835,54070.0
30836,55957.87
30837,57057.61
30838,58537.26
30839,60537.44
30840,64519.520000000004
30841,67248.74
30842,69493.73
30843,71242.12
30844,72570.43
30845,73762.07
30846,74584.57
30847,75187.73
30848,75761.48
30849,76315.0
30850,76560.48
30851,76481.52
30852,76482.72
30853,76627.59
30854,77152.25
30855,77508.55
30856,77623.42
30857,77750.83
30858,77892.38
30859,78099.24
30860,78288.23
30861,78447.76
30862,78375.48
30863,78245.67
30864,78103.72
30865,77864.87
30866,78099.25
30867,78382.49
30868,78651.89
30869,78535.44
30870,78491.77
30871,77765.87
30872,77555.31
30873,77449.44
30874,77179.24
30875,77085.46
30876,76594.96
30877,76561.42
30878,76267.92
30879,76303.96
30880,76422.2
30881,76544.47
30882,77229.92
30883,78029.74
30884,79406.73
30885,79814.46
30886,80165.02
30887,80224.61
30888,80479.43
30889,80407.97
30890,80466.58
30891,80346.69
30892,79731.78
30893,79095.2
30894,78812.2
30895,78397.16
30896,76938.76
30897,75849.4
30898,74812.32
30899,73887.0
30900,72634.18
30901,72063.49
30902,71542.78
30903,70728.62
30904,70021.97
30905,69053.84
30906,67924.03
30907,66667.94
30908,65221.91
30909,63849.3
30910,62546.79
30911,62004.36
30912,61144.59
30913,60645.68
30914,60104.13
30915,59749.28
30916,59230.21
30917,58954.53
30918,58690.270000000004
30919,58378.39
30920,58159.24
30921,58004.99
30922,58030.6
30923,58075.86
30924,58456.0
30925,58436.33
30926,58590.2
30927,58959.99
30928,59510.05
30929,60027.32
30930,60558.9
30931,61232.97
30932,62852.9
30933,63755.35
30934,64942.72
30935,66573.38
30936,69994.0
30937,72045.24
30938,73568.68
30939,75171.34
30940,76861.66
30941,78134.21
30942,79093.34
30943,79725.87
30944,80180.1
30945,80486.18
30946,80714.67
30947,80791.62
30948,80472.17
30949,80272.47
30950,80557.55
30951,80446.62
30952,80265.42
30953,80516.25
30954,80438.62
30955,80612.93
30956,80874.94
30957,81304.09
30958,81270.57
30959,81257.84
30960,81006.38
30961,80364.22
30962,80143.41
30963,79928.63
30964,80528.41
30965,80332.13
30966,79516.38
30967,78833.95
30968,78420.82
30969,78124.35
30970,77789.7
30971,77331.4
30972,77586.05
30973,76863.69
30974,76741.02
30975,76217.56
30976,76380.72
30977,76333.37
30978,77013.08
30979,78351.63
30980,79442.17
30981,79973.24
30982,80070.1
30983,80140.4
30984,78942.22
30985,78448.37
30986,78028.46
30987,77722.02
30988,77465.26
30989,76807.45
30990,76241.51
30991,75269.03
30992,74391.15
30993,73395.95
30994,72324.66
30995,71104.71
30996,70182.11
30997,69209.08
30998,68604.8
30999,67491.85
31000,67381.51
31001,66391.04
31002,65255.2
31003,64247.84
31004,62843.68
31005,61886.75
31006,60912.3
31007,59773.75
31008,59200.42
31009,58617.38
31010,58123.28
31011,57577.06
31012,57007.84
31013,56641.88
31014,56228.36
31015,56118.44
31016,55644.55
31017,55611.31
31018,55603.08
31019,55549.729999999996
31020,55697.99
31021,55636.97
31022,55806.81
31023,56095.99
31024,56614.1
31025,57119.85
31026,57190.01
31027,57921.2
31028,59094.05
31029,59651.58
31030,60895.2
31031,62194.35
31032,64952.99
31033,67069.42
31034,69164.92
31035,70881.04
31036,73042.98
31037,74531.86
31038,75167.71
31039,75839.01
31040,76580.04
31041,76934.65
31042,77309.41
31043,77332.7
31044,77132.79
31045,77405.91
31046,78001.12
31047,78266.05
31048,78343.49
31049,78474.02
31050,78860.84
31051,79067.93
31052,79348.64
31053,79448.88
31054,79441.32
31055,79291.59
31056,79186.84
31057,78940.17
31058,78885.34
31059,78630.07
31060,78761.95
31061,78379.12
31062,78218.69
31063,77856.81
31064,76824.81
31065,76479.46
31066,76440.92
31067,76536.23
31068,76430.62
31069,76283.26
31070,76040.45
31071,75652.67
31072,76293.44
31073,76663.81
31074,77220.26
31075,77938.34
31076,78336.57
31077,78628.27
31078,78589.87
31079,78530.05
31080,78625.35
31081,78335.24
31082,78171.64
31083,77919.99
31084,77405.47
31085,76691.72
31086,76017.47
31087,75196.93
31088,73868.92
31089,72668.5
31090,71597.3
31091,70593.9
31092,69955.74
31093,69401.64
31094,68355.84
31095,67435.82
31096,66834.22
31097,65980.4
31098,64941.12
31099,64160.5
31100,63004.63
31101,61933.0
31102,60829.729999999996
31103,60198.42
31104,59330.85
31105,58822.13
31106,58203.91
31107,57734.4
31108,57244.58
31109,56682.07
31110,56380.34
31111,55956.9
31112,55159.2
31113,55115.99
31114,55184.020000000004
31115,55137.45
31116,55467.92
31117,55633.229999999996
31118,55627.61
31119,55546.9
31120,56215.64
31121,56485.25
31122,56889.65
31123,57443.3
31124,59005.67
31125,59865.58
31126,60651.34
31127,62359.28
31128,65053.64
31129,67349.86
31130,69270.54
31131,70999.08
31132,72944.73
31133,73854.84
31134,74610.24
31135,75029.17
31136,76018.25
31137,76431.16
31138,76632.92
31139,76590.24
31140,76214.92
31141,76340.76
31142,76745.57
31143,76788.5
31144,77016.08
31145,76942.32
31146,77133.96
31147,77409.09
31148,77531.5
31149,77637.97
31150,77673.7
31151,77325.85
31152,77048.07
31153,76766.91
31154,76744.33
31155,76653.05
31156,76991.84
31157,76680.08
31158,76320.23
31159,75704.02
31160,75513.9
31161,75698.23
31162,75558.0
31163,75435.14
31164,75484.37
31165,75381.15
31166,75371.3
31167,75159.32
31168,75246.41
31169,75706.44
31170,76301.89
31171,77268.91
31172,78107.86
31173,78484.51
31174,78502.95
31175,78500.49
31176,78203.67
31177,77879.48
31178,77444.78
31179,76955.55
31180,76191.62
31181,75402.98
31182,74814.9
31183,74354.5
31184,73206.63
31185,71942.36
31186,70777.98
31187,69852.74
31188,69249.47
31189,68650.76
31190,67790.12
31191,66768.82
31192,66316.22
31193,65823.99
31194,64828.45
31195,63963.36
31196,63061.39
31197,62076.49
31198,61062.67
31199,60400.28
31200,59375.56
31201,58719.78
31202,58405.35
31203,57978.54
31204,57295.0
31205,56724.35
31206,56455.86
31207,56024.83
31208,55926.479999999996
31209,55833.979999999996
31210,55777.65
31211,55937.229999999996
31212,55690.07
31213,55658.16
31214,55892.67
31215,56082.47
31216,56645.87
31217,56857.33
31218,57570.45
31219,58302.53
31220,59442.51
31221,60143.15
31222,61209.39
31223,62763.92
31224,65698.63
31225,67813.79
31226,69554.78
31227,71371.47
31228,72946.28
31229,74128.14
31230,74932.61
31231,75417.69
31232,75702.31
31233,76127.66
31234,76178.78
31235,76270.24
31236,76007.65
31237,76445.79
31238,76591.7
31239,76700.88
31240,76762.99
31241,76997.8
31242,77047.24
31243,76923.15
31244,77180.88
31245,77247.04
31246,77350.18
31247,76844.78
31248,76727.58
31249,76536.0
31250,76317.14
31251,76177.22
31252,76223.07
31253,75485.81
31254,74903.97
31255,74275.89
31256,73602.5
31257,73590.28
31258,73439.06
31259,73068.89
31260,72649.93
31261,72263.53
31262,72187.87
31263,72026.91
31264,72511.18
31265,73297.78
31266,74047.52
31267,75393.49
31268,76367.22
31269,76429.62
31270,76508.94
31271,76441.91
31272,76829.95
31273,76357.05
31274,75979.48
31275,75663.54
31276,75027.3
31277,74267.83
31278,73704.0
31279,72765.78
31280,71384.23
31281,70099.39
31282,68974.86
31283,68443.28
31284,67684.87
31285,67258.22
31286,66823.68
31287,65832.82
31288,65046.479999999996
31289,64268.63
31290,63642.020000000004
31291,62826.32
31292,62115.58
31293,61138.81
31294,60337.51
31295,59599.96
31296,58502.7
31297,57878.75
31298,57100.28
31299,56571.57
31300,55279.729999999996
31301,54782.72
31302,54255.41
31303,54145.83
31304,53777.97
31305,53823.54
31306,53577.35
31307,53370.08
31308,53585.24
31309,53562.89
31310,53658.43
31311,53788.54
31312,53876.15
31313,53845.770000000004
31314,53767.65
31315,53744.35
31316,54053.96
31317,53944.96
31318,54106.43
31319,54669.86
31320,55176.67
31321,55676.46
31322,56246.31
31323,57099.36
31324,58813.89
31325,59921.729999999996
31326,60728.45
31327,61281.67
31328,62512.06
31329,63246.229999999996
31330,64160.18
31331,65082.58
31332,65914.7
31333,66347.34
31334,66722.01
31335,67183.78
31336,67410.88
31337,67605.07
31338,67812.28
31339,67926.91
31340,67972.54
31341,67966.46
31342,68218.32
31343,68152.05
31344,67825.86
31345,67689.89
31346,67262.7
31347,66810.31
31348,66081.78
31349,65574.61
31350,65184.13
31351,64538.04
31352,64354.8
31353,64055.22
31354,63859.42
31355,63698.05
31356,63976.74
31357,64120.729999999996
31358,64208.1
31359,64538.270000000004
31360,65221.729999999996
31361,66191.99
31362,67169.85
31363,68039.61
31364,68668.88
31365,68966.5
31366,69280.66
31367,69394.12
31368,69569.81
31369,69155.47
31370,68644.25
31371,68177.16
31372,67843.38
31373,67197.36
31374,66583.38
31375,65640.27
31376,64385.18
31377,63369.99
31378,62438.67
31379,61567.93
31380,60780.71
31381,60525.729999999996
31382,59993.6
31383,59687.770000000004
31384,59764.75
31385,59419.1
31386,58682.770000000004
31387,58067.79
31388,57060.83
31389,56191.4
31390,55423.89
31391,54820.96
31392,53797.0
31393,53076.41
31394,52669.69
31395,52129.22
31396,51567.31
31397,50887.26
31398,50413.44
31399,50360.91
31400,50250.22
31401,50125.36
31402,49840.09
31403,49899.53
31404,49901.58
31405,49688.32
31406,49553.33
31407,49863.05
31408,50203.05
31409,50040.75
31410,50114.34
31411,50149.16
31412,49804.33
31413,49397.76
31414,49327.97
31415,48975.61
31416,49011.85
31417,49293.38
31418,49494.74
31419,49866.95
31420,50747.51
31421,51257.35
31422,51765.64
31423,52359.21
31424,53660.3
31425,54827.04
31426,55727.3
31427,56405.59
31428,57042.5
31429,58055.47
31430,58376.61
31431,58686.35
31432,59779.03
31433,60496.56
31434,60724.83
31435,61089.08
31436,61580.79
31437,62172.81
31438,62345.18
31439,62410.38
31440,62117.82
31441,61815.26
31442,60990.42
31443,60214.82
31444,59976.34
31445,59290.97
31446,59194.79
31447,58681.69
31448,58733.31
31449,58625.45
31450,58450.15
31451,58020.55
31452,58515.0
31453,58160.99
31454,58396.45
31455,58286.13
31456,59059.61
31457,59811.51
31458,61085.71
31459,62275.46
31460,63730.64
31461,64305.020000000004
31462,64880.16
31463,65111.39
31464,65256.34
31465,65023.56
31466,64535.479999999996
31467,64323.020000000004
31468,63183.37
31469,62487.01
31470,62097.37
31471,61519.42
31472,60834.93
31473,60084.14
31474,59116.729999999996
31475,58628.29
31476,58494.47
31477,58094.72
31478,57853.82
31479,57730.68
31480,57921.25
31481,57384.38
31482,56656.69
31483,55861.24
31484,55022.91
31485,54205.75
31486,53572.3
31487,52772.31
31488,52221.17
31489,51873.66
31490,51338.36
31491,50707.229999999996
31492,51167.979999999996
31493,51071.97
31494,50862.5
31495,50524.67
31496,50212.34
31497,50291.520000000004
31498,50397.38
31499,50447.92
31500,50709.78
31501,50725.82
31502,51012.54
31503,51374.61
31504,51941.88
31505,52406.14
31506,53134.83
31507,53800.34
31508,55158.38
31509,55988.19
31510,57624.83
31511,59359.1
31512,62631.14
31513,65149.85
31514,67473.21
31515,69483.25
31516,72254.98
31517,73205.24
31518,74563.67
31519,74945.02
31520,75853.23
31521,76221.01
31522,76622.69
31523,76852.09
31524,76509.52
31525,76737.64
31526,77105.42
31527,77236.72
31528,77707.67
31529,77761.93
31530,77940.61
31531,78018.32
31532,78331.5
31533,78636.66
31534,78824.2
31535,78775.04
31536,78465.33
31537,78385.3
31538,78368.77
31539,78423.78
31540,78797.41
31541,78536.28
31542,78212.9
31543,77707.18
31544,77324.95
31545,77300.53
31546,77127.22
31547,76913.29
31548,77254.06
31549,76968.88
31550,76699.79
31551,76433.34
31552,76416.43
31553,76752.22
31554,77365.53
31555,77754.11
31556,78044.12
31557,78183.78
31558,78424.83
31559,78154.64
31560,78205.9
31561,77862.71
31562,77618.2
31563,77193.86
31564,76898.48
31565,76002.38
31566,75400.68
31567,75002.07
31568,73956.14
31569,72679.58
31570,71658.9
31571,70671.28
31572,69872.85
31573,69145.51
31574,68035.71
31575,67137.54
31576,66934.47
31577,66129.97
31578,64955.54
31579,63871.1
31580,62701.270000000004
31581,61467.0
31582,60093.06
31583,59289.25
31584,58698.39
31585,57932.12
31586,57379.9
31587,56818.35
31588,56129.33
31589,56029.42
31590,55596.49
31591,55481.44
31592,55255.05
31593,55018.87
31594,54937.89
31595,55064.56
31596,55412.229999999996
31597,55628.18
31598,55855.99
31599,55986.22
31600,56752.08
31601,56830.9
31602,57462.38
31603,57944.68
31604,59520.62
31605,60353.62
31606,61348.6
31607,62999.38
31608,65941.46
31609,68354.39
31610,70400.96
31611,72425.8
31612,74475.65
31613,75640.27
31614,76665.12
31615,77292.81
31616,77774.05
31617,77880.43
31618,77966.11
31619,78184.98
31620,77593.55
31621,77646.83
31622,78056.14
31623,78305.4
31624,78403.87
31625,78203.14
31626,78376.41
31627,78835.74
31628,79000.61
31629,79071.2
31630,79269.23
31631,79222.15
31632,78972.36
31633,78918.59
31634,78760.72
31635,78519.93
31636,78319.92
31637,78387.33
31638,78106.05
31639,77423.31
31640,77457.09
31641,77576.39
31642,77278.48
31643,76898.19
31644,76892.91
31645,76728.65
31646,76626.02
31647,76379.5
31648,76904.07
31649,77519.48
31650,78099.65
31651,78709.62
31652,79317.49
31653,79716.49
31654,79906.88
31655,79770.55
31656,79618.8
31657,79233.62
31658,79210.28
31659,78833.02
31660,78021.72
31661,77441.4
31662,77121.22
31663,76734.52
31664,75483.51
31665,74184.18
31666,73438.57
31667,72526.95
31668,71626.52
31669,70705.26
31670,69646.65
31671,68426.09
31672,67366.95
31673,66417.59
31674,65490.25
31675,64258.43
31676,62647.15
31677,61410.64
31678,60064.42
31679,59514.4
31680,58478.81
31681,57757.26
31682,57481.3
31683,56907.71
31684,55788.86
31685,55217.59
31686,55042.21
31687,55184.29
31688,54812.270000000004
31689,54612.32
31690,54510.58
31691,54837.87
31692,55341.270000000004
31693,55477.17
31694,55348.7
31695,55617.61
31696,56218.36
31697,56731.29
31698,57184.47
31699,57768.57
31700,59477.92
31701,60371.49
31702,61443.020000000004
31703,62730.97
31704,66001.33
31705,68541.16
31706,70777.03
31707,72474.72
31708,74819.08
31709,76308.85
31710,77263.04
31711,77871.99
31712,78866.14
31713,79648.21
31714,80218.24
31715,80373.91
31716,80325.54
31717,80819.09
31718,81380.59
31719,81383.38
31720,81417.81
31721,81753.39
31722,82027.41
31723,82095.49
31724,82161.7
31725,82433.55
31726,82475.47
31727,82220.21
31728,81595.0
31729,81535.05
31730,81646.19
31731,81505.08
31732,81603.21
31733,81536.3
31734,81314.27
31735,80879.79
31736,80615.19
31737,80756.48
31738,80237.52
31739,79647.76
31740,79604.31
31741,79457.48
31742,79185.17
31743,79044.16
31744,79390.58
31745,79923.56
31746,80507.3
31747,80970.99
31748,81889.18
31749,81901.51
31750,82011.93
31751,81589.31
31752,81463.18
31753,81369.89
31754,81230.37
31755,81018.09
31756,80023.06
31757,79401.34
31758,78881.87
31759,78317.98
31760,76594.36
31761,75497.05
31762,74244.91
31763,73417.67
31764,72276.06
31765,71208.01
31766,70077.77
31767,69329.61
31768,69039.15
31769,68161.2
31770,66939.86
31771,65722.3
31772,64255.31
31773,62934.55
31774,62260.97
31775,61627.31
31776,60234.94
31777,59365.96
31778,58609.17
31779,58079.46
31780,57802.05
31781,57470.57
31782,57169.76
31783,56610.08
31784,56086.39
31785,56108.33
31786,56157.85
31787,56300.18
31788,56380.66
31789,56499.07
31790,56366.91
31791,56674.26
31792,57253.05
31793,57822.69
31794,58627.07
31795,59280.45
31796,60745.53
31797,61521.5
31798,63044.97
31799,64705.91
31800,67236.91
31801,69747.05
31802,71666.46
31803,73498.9
31804,74803.48
31805,76252.54
31806,77325.38
31807,77819.57
31808,78219.86
31809,78501.13
31810,78616.67
31811,78442.28
31812,78089.69
31813,78360.87
31814,78554.8
31815,78536.81
31816,78969.89
31817,79226.42
31818,79451.17
31819,80162.3
31820,80152.02
31821,80151.05
31822,80394.59
31823,80410.68
31824,79842.19
31825,79817.46
31826,79639.91
31827,80036.6
31828,80101.62
31829,79830.79
31830,79554.73
31831,78857.29
31832,78584.66
31833,78781.41
31834,78563.28
31835,78599.09
31836,78584.42
31837,78140.66
31838,78089.4
31839,77975.89
31840,78133.38
31841,78291.56
31842,78865.39
31843,79613.78
31844,79743.21
31845,80145.36
31846,80095.7
31847,80193.9
31848,79644.3
31849,79032.04
31850,78601.81
31851,78476.99
31852,78089.74
31853,77424.67
31854,76980.93
31855,76243.21
31856,75322.51
31857,74167.16
31858,73294.13
31859,71992.73
31860,70607.06
31861,69660.87
31862,68404.17
31863,67507.08
31864,67345.78
31865,66544.59
31866,65524.5
31867,64605.68
31868,63657.95
31869,62961.08
31870,61979.53
31871,60649.63
31872,59606.45
31873,58785.55
31874,57651.39
31875,56800.8
31876,56250.32
31877,56003.14
31878,55594.24
31879,55004.13
31880,54828.4
31881,54674.31
31882,54757.18
